Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
15452567,2016/1/31 14:44,2016/1/31 15:53,70263,4139,1041,Fifth Ave & S Bouquet St,1033,Ivy St & Walnut St   ,Customer
15452569,2016/1/31 14:45,2016/1/31 16:00,70262,4514,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15452572,2016/1/31 14:46,2016/1/31 15:53,70292,4027,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
15452575,2016/1/31 14:49,2016/1/31 15:53,70226,3859,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
15452582,2016/1/31 14:54,2016/1/31 16:58,70443,7484,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15452592,2016/1/31 14:56,2016/1/31 15:29,70259,1942,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452593,2016/1/31 14:57,2016/1/31 15:29,70244,1905,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452594,2016/1/31 14:57,2016/1/31 16:29,70394,5531,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15452597,2016/1/31 14:58,2016/1/31 16:01,70342,3787,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15452601,2016/1/31 14:59,2016/1/31 16:01,70304,3704,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15452606,2016/1/31 15:02,2016/1/31 16:23,70260,4813,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
15452611,2016/1/31 15:05,2016/1/31 16:24,70227,4729,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
15452613,2016/1/31 15:06,2016/1/31 16:59,70232,6767,1005,Forbes Ave & Grant St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15452614,2016/1/31 15:06,2016/1/31 16:35,70389,5297,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452618,2016/1/31 15:09,2016/1/31 15:26,70393,1002,1029,Alder St & S Highland Ave,1020,42nd and Penn Ave.,Customer
15452619,2016/1/31 15:10,2016/1/31 15:25,70457,954,1029,Alder St & S Highland Ave,1020,42nd and Penn Ave.,Customer
15452621,2016/1/31 15:12,2016/1/31 15:40,70485,1687,1045,S 27th St & Tunnel Blvd (Southside Works),1000,Liberty Ave & Stanwix St,Customer
15452624,2016/1/31 15:12,2016/1/31 15:40,70281,1664,1045,S 27th St & Tunnel Blvd (Southside Works),1000,Liberty Ave & Stanwix St,Customer
15452629,2016/1/31 15:14,2016/1/31 16:00,70397,2748,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
15452631,2016/1/31 15:15,2016/1/31 16:00,70479,2714,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
15452633,2016/1/31 15:16,2016/1/31 15:53,70438,2215,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1035,Fifth Ave & S Dithridge St,Customer
15452634,2016/1/31 15:16,2016/2/1 14:11,70357,82467,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1040,Bigelow Blvd & Fifth Ave,Customer
15452635,2016/1/31 15:16,2016/1/31 15:27,70245,624,1011,Fort Duquesne Blvd & 7th St,1017,21st St & Penn Ave,Customer
15452637,2016/1/31 15:16,2016/1/31 15:31,70334,895,1011,Fort Duquesne Blvd & 7th St,1017,21st St & Penn Ave,Customer
15452638,2016/1/31 15:17,2016/1/31 15:52,70288,2115,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1035,Fifth Ave & S Dithridge St,Customer
15452645,2016/1/31 15:24,2016/1/31 15:28,70247,222,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15452646,2016/1/31 15:25,2016/1/31 16:50,70437,5129,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15452649,2016/1/31 15:27,2016/1/31 15:38,70269,692,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15452650,2016/1/31 15:27,2016/1/31 15:46,70428,1133,1047,S 22nd St & E Carson St,1041,Fifth Ave & S Bouquet St,Subscriber
15452662,2016/1/31 15:29,2016/1/31 16:54,70496,5088,1014,Ridge Ave & Brighton Rd (CCAC),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452664,2016/1/31 15:30,2016/1/31 16:54,70235,5052,1014,Ridge Ave & Brighton Rd (CCAC),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452675,2016/1/31 15:35,2016/1/31 15:54,70386,1171,1017,21st St & Penn Ave,1005,Forbes Ave & Grant St,Customer
15452676,2016/1/31 15:35,2016/1/31 15:54,70245,1108,1017,21st St & Penn Ave,1005,Forbes Ave & Grant St,Customer
15452680,2016/1/31 15:39,2016/1/31 16:06,70243,1647,1007,Stevenson St & Forbes Ave,1004,First Ave & B St (T Station),Customer
15452681,2016/1/31 15:39,2016/1/31 17:05,70401,5161,1040,Bigelow Blvd & Fifth Ave,1021,Taylor St & Liberty Ave,Customer
15452683,2016/1/31 15:39,2016/1/31 17:04,70252,5124,1040,Bigelow Blvd & Fifth Ave,1021,Taylor St & Liberty Ave,Customer
15452684,2016/1/31 15:39,2016/1/31 17:04,70275,5102,1040,Bigelow Blvd & Fifth Ave,1021,Taylor St & Liberty Ave,Subscriber
15452686,2016/1/31 15:40,2016/1/31 16:12,70316,1908,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452690,2016/1/31 15:41,2016/1/31 16:12,70373,1887,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452696,2016/1/31 15:45,2016/1/31 16:45,70447,3615,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15452698,2016/1/31 15:46,2016/1/31 17:03,70481,4591,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Customer
15452699,2016/1/31 15:46,2016/1/31 16:51,70301,3905,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15452702,2016/1/31 15:48,2016/1/31 16:06,70347,1121,1007,Stevenson St & Forbes Ave,1004,First Ave & B St (T Station),Customer
15452703,2016/1/31 15:48,2016/1/31 17:49,70274,7302,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
15452704,2016/1/31 15:48,2016/1/31 17:48,70474,7234,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
15452705,2016/1/31 15:48,2016/1/31 16:07,70476,1126,1007,Stevenson St & Forbes Ave,1004,First Ave & B St (T Station),Customer
15452706,2016/1/31 15:48,2016/1/31 16:07,70326,1116,1007,Stevenson St & Forbes Ave,1004,First Ave & B St (T Station),Customer
15452709,2016/1/31 15:50,2016/1/31 16:05,70307,953,1007,Stevenson St & Forbes Ave,1004,First Ave & B St (T Station),Customer
15452715,2016/1/31 15:51,2016/1/31 17:28,70236,5795,1015,Federal St & E North Ave,1013,Isabella St & Federal St (PNC Park),Customer
15452718,2016/1/31 15:52,2016/1/31 16:50,70335,3489,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15452720,2016/1/31 15:52,2016/1/31 16:40,70272,2841,1046,S 25th St & E Carson St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452721,2016/1/31 15:53,2016/1/31 16:53,70224,3630,1046,S 25th St & E Carson St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452731,2016/1/31 15:58,2016/1/31 16:34,70281,2206,1000,Liberty Ave & Stanwix St,1038,Boulevard of the Allies & Parkview Ave,Customer
15452732,2016/1/31 15:58,2016/1/31 16:34,70382,2195,1000,Liberty Ave & Stanwix St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452734,2016/1/31 15:58,2016/1/31 17:05,70318,4038,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Customer
15452738,2016/1/31 16:00,2016/1/31 16:35,70483,2080,1000,Liberty Ave & Stanwix St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452740,2016/1/31 16:01,2016/1/31 17:56,70247,6896,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15452742,2016/1/31 16:01,2016/1/31 16:35,70478,2023,1000,Liberty Ave & Stanwix St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452750,2016/1/31 16:06,2016/1/31 16:14,70259,484,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452751,2016/1/31 16:06,2016/1/31 17:56,70269,6593,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15452757,2016/1/31 16:09,2016/1/31 17:40,70427,5447,1045,S 27th St & Tunnel Blvd (Southside Works),1047,S 22nd St & E Carson St,Customer
15452760,2016/1/31 16:10,2016/1/31 17:08,70289,3449,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452761,2016/1/31 16:10,2016/1/31 17:08,70342,3456,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452764,2016/1/31 16:12,2016/1/31 16:54,70484,2500,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15452766,2016/1/31 16:12,2016/1/31 17:39,70262,5226,1045,S 27th St & Tunnel Blvd (Southside Works),1047,S 22nd St & E Carson St,Customer
15452779,2016/1/31 16:19,2016/1/31 16:45,70277,1536,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
15452781,2016/1/31 16:20,2016/1/31 16:45,70309,1495,1012,North Shore Trail & Fort Duquesne Bridge,1007,Stevenson St & Forbes Ave,Customer
15452784,2016/1/31 16:21,2016/1/31 16:45,70381,1465,1012,North Shore Trail & Fort Duquesne Bridge,1007,Stevenson St & Forbes Ave,Customer
15452785,2016/1/31 16:21,2016/1/31 16:29,70451,488,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
15452798,2016/1/31 16:26,2016/1/31 16:40,70428,867,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,Customer
15452799,2016/1/31 16:26,2016/1/31 16:56,70396,1778,1001,Forbes Ave & Market Square,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452803,2016/1/31 16:28,2016/1/31 16:56,70485,1657,1000,Liberty Ave & Stanwix St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15452805,2016/1/31 16:30,2016/1/31 17:13,70472,2591,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15452806,2016/1/31 16:30,2016/1/31 17:29,70315,3531,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15452812,2016/1/31 16:32,2016/1/31 17:33,70347,3695,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15452813,2016/1/31 16:32,2016/1/31 17:29,70398,3457,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15452815,2016/1/31 16:32,2016/1/31 17:29,70452,3401,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15452816,2016/1/31 16:32,2016/1/31 16:37,70228,264,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15452819,2016/1/31 16:33,2016/1/31 17:12,70395,2284,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15452820,2016/1/31 16:34,2016/1/31 17:45,70372,4279,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1049,S 12th St & E Carson St,Customer
15452822,2016/1/31 16:34,2016/1/31 17:12,70430,2300,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15452823,2016/1/31 16:35,2016/1/31 17:12,70324,2261,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15452825,2016/1/31 16:36,2016/1/31 17:33,70307,3443,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15452834,2016/1/31 16:41,2016/1/31 18:16,70391,5742,1032,Maryland Ave & Walnut St,1032,Maryland Ave & Walnut St,Customer
15452835,2016/1/31 16:41,2016/1/31 17:05,70283,1422,1032,Maryland Ave & Walnut St,1032,Maryland Ave & Walnut St,Customer
15452838,2016/1/31 16:42,2016/1/31 18:01,70349,4745,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Customer
15452839,2016/1/31 16:42,2016/1/31 17:05,70429,1382,1032,Maryland Ave & Walnut St,1032,Maryland Ave & Walnut St,Customer
15452840,2016/1/31 16:42,2016/1/31 18:07,70331,5072,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Customer
15452848,2016/1/31 16:44,2016/1/31 17:36,70473,3095,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
15452851,2016/1/31 16:45,2016/1/31 17:59,70243,4468,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15452852,2016/1/31 16:45,2016/1/31 17:36,70458,3026,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
15452855,2016/1/31 16:46,2016/1/31 17:59,70476,4388,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15452857,2016/1/31 16:47,2016/1/31 16:54,70366,434,1021,Taylor St & Liberty Ave,1020,42nd and Penn Ave.,Subscriber
15452858,2016/1/31 16:47,2016/1/31 17:29,70446,2539,1039,Atwood St & Bates St,1048,S 18th St & Sidney St,Customer
15452870,2016/1/31 16:55,2016/1/31 17:00,70248,305,1043,Coltart Ave & Forbes Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
15452873,2016/1/31 16:57,2016/1/31 17:28,70327,1878,1039,Atwood St & Bates St,1048,S 18th St & Sidney St,Subscriber
15452890,2016/1/31 17:09,2016/1/31 17:55,70485,2776,1045,S 27th St & Tunnel Blvd (Southside Works),1015,Federal St & E North Ave,Customer
15452891,2016/1/31 17:09,2016/1/31 17:50,70373,2494,1045,S 27th St & Tunnel Blvd (Southside Works),1015,Federal St & E North Ave,Customer
15452893,2016/1/31 17:11,2016/1/31 17:40,70253,1707,1013,Isabella St & Federal St (PNC Park),1019,42nd St & Butler St,Customer
15452894,2016/1/31 17:12,2016/1/31 17:46,70481,2093,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Customer
15452907,2016/1/31 17:19,2016/1/31 17:27,70330,482,1025,Penn Ave & N Fairmount St,1020,42nd and Penn Ave.,Customer
15452910,2016/1/31 17:22,2016/1/31 17:37,70336,929,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
15452917,2016/1/31 17:24,2016/1/31 18:00,70234,2205,1016,17th St & Penn Ave,1048,S 18th St & Sidney St,Customer
15452926,2016/1/31 17:27,2016/1/31 17:58,70450,1829,1016,17th St & Penn Ave,1048,S 18th St & Sidney St,Customer
15452931,2016/1/31 17:31,2016/1/31 17:42,70447,692,1000,Liberty Ave & Stanwix St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15452932,2016/1/31 17:31,2016/1/31 17:41,70394,605,1000,Liberty Ave & Stanwix St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15452940,2016/1/31 17:36,2016/1/31 17:52,70286,920,1018,37th St & Butler St,1016,17th St & Penn Ave,Customer
15452941,2016/1/31 17:37,2016/1/31 17:52,70312,957,1018,37th St & Butler St,1016,17th St & Penn Ave,Customer
15452943,2016/1/31 17:39,2016/1/31 18:11,70202,1960,1023,Liberty Ave & Baum Blvd,1007,Stevenson St & Forbes Ave,Customer
15452944,2016/1/31 17:39,2016/1/31 18:11,70263,1927,1023,Liberty Ave & Baum Blvd,1007,Stevenson St & Forbes Ave,Customer
15452951,2016/1/31 17:45,2016/1/31 18:01,70201,1007,1004,First Ave & B St (T Station),1047,S 22nd St & E Carson St,Customer
15452952,2016/1/31 17:45,2016/1/31 18:02,70376,976,1004,First Ave & B St (T Station),1047,S 22nd St & E Carson St,Customer
15452960,2016/1/31 17:50,2016/1/31 18:35,70340,2697,1035,Fifth Ave & S Dithridge St,1035,Fifth Ave & S Dithridge St,Customer
15452963,2016/1/31 17:51,2016/1/31 18:35,70362,2646,1035,Fifth Ave & S Dithridge St,1035,Fifth Ave & S Dithridge St,Customer
15452991,2016/1/31 18:03,2016/1/31 18:45,70380,2523,1003,First Ave & Smithfield St (Art Institute),1018,37th St & Butler St,Customer
15452992,2016/1/31 18:03,2016/1/31 18:44,70455,2456,1003,First Ave & Smithfield St (Art Institute),1018,37th St & Butler St,Customer
15452999,2016/1/31 18:08,2016/1/31 18:14,70248,349,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1043,Coltart Ave & Forbes Ave,Subscriber
15453000,2016/1/31 18:09,2016/1/31 18:49,70458,2433,1019,42nd St & Butler St,1028,Penn Ave & Putnam St (Bakery Square),Customer
15453004,2016/1/31 18:11,2016/1/31 18:49,70253,2316,1019,42nd St & Butler St,1028,Penn Ave & Putnam St (Bakery Square),Customer
15453024,2016/1/31 18:22,2016/1/31 20:00,70235,5871,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15453025,2016/1/31 18:23,2016/1/31 20:00,70267,5798,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15453036,2016/1/31 18:36,2016/1/31 18:47,70330,660,1020,42nd and Penn Ave.,1030,S Euclid Ave & Centre Ave,Customer
15453050,2016/1/31 18:46,2016/1/31 19:09,70318,1384,1039,Atwood St & Bates St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
15453052,2016/1/31 18:48,2016/1/31 18:56,70310,497,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
15453054,2016/1/31 18:48,2016/1/31 18:56,70394,486,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
15453071,2016/1/31 19:03,2016/1/31 19:15,70325,722,1017,21st St & Penn Ave,1018,37th St & Butler St,Customer
15453072,2016/1/31 19:04,2016/1/31 19:15,70310,681,1017,21st St & Penn Ave,1018,37th St & Butler St,Customer
15453073,2016/1/31 19:06,2016/1/31 19:11,70437,281,1037,Frew St & Schenley Dr,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15453076,2016/1/31 19:16,2016/1/31 19:34,70494,1088,1007,Stevenson St & Forbes Ave,1048,S 18th St & Sidney St,Customer
15453079,2016/1/31 19:16,2016/1/31 19:34,70449,1032,1007,Stevenson St & Forbes Ave,1048,S 18th St & Sidney St,Customer
15453096,2016/1/31 19:53,2016/1/31 20:11,70338,1076,1031,Maryland Ave & Ellsworth Ave,1047,S 22nd St & E Carson St,Subscriber
15453104,2016/1/31 20:12,2016/1/31 20:15,70335,165,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15453106,2016/1/31 20:14,2016/1/31 20:33,70427,1186,1047,S 22nd St & E Carson St,1049,S 12th St & E Carson St,Subscriber
15453111,2016/1/31 20:15,2016/1/31 20:58,70408,2537,1013,Isabella St & Federal St (PNC Park),1002,Third Ave & Wood St,Customer
15453112,2016/1/31 20:16,2016/1/31 20:57,70236,2469,1013,Isabella St & Federal St (PNC Park),1002,Third Ave & Wood St,Customer
15453113,2016/1/31 20:16,2016/1/31 20:58,70266,2490,1013,Isabella St & Federal St (PNC Park),1002,Third Ave & Wood St,Customer
15453128,2016/1/31 20:53,2016/1/31 21:11,70481,1108,1041,Fifth Ave & S Bouquet St,1033,Ivy St & Walnut St   ,Subscriber
15453134,2016/1/31 21:03,2016/1/31 21:06,70326,129,1004,First Ave & B St (T Station),1003,First Ave & Smithfield St (Art Institute),Subscriber
15453137,2016/1/31 21:12,2016/1/31 21:28,70257,983,1033,Ivy St & Walnut St   ,1041,Fifth Ave & S Bouquet St,Subscriber
15453142,2016/1/31 21:23,2016/1/31 21:39,70423,967,1029,Alder St & S Highland Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15454696,2016/2/1 6:51,2016/2/1 7:13,70488,1357,1025,Penn Ave & N Fairmount St,1001,Forbes Ave & Market Square,Subscriber
15454801,2016/2/1 7:12,2016/2/1 7:17,70228,308,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15454865,2016/2/1 7:24,2016/2/1 7:31,70437,390,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15454866,2016/2/1 7:24,2016/2/1 7:39,70355,884,1023,Liberty Ave & Baum Blvd,1041,Fifth Ave & S Bouquet St,Subscriber
15454867,2016/2/1 7:24,2016/2/1 7:39,70271,874,1023,Liberty Ave & Baum Blvd,1041,Fifth Ave & S Bouquet St,Subscriber
15454876,2016/2/1 7:26,2016/2/1 7:41,70492,884,1017,21st St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
15454999,2016/2/1 7:52,2016/2/1 7:59,70284,474,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15455155,2016/2/1 8:29,2016/2/1 8:44,70427,916,1049,S 12th St & E Carson St,1005,Forbes Ave & Grant St,Subscriber
15455201,2016/2/1 8:39,2016/2/1 8:46,70268,402,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
15455210,2016/2/1 8:42,2016/2/1 8:44,70429,127,1032,Maryland Ave & Walnut St,1031,Maryland Ave & Ellsworth Ave,Subscriber
15455217,2016/2/1 8:43,2016/2/1 8:58,70225,907,1018,37th St & Butler St,1001,Forbes Ave & Market Square,Subscriber
15455316,2016/2/1 9:05,2016/2/1 9:13,70226,537,1015,Federal St & E North Ave,1001,Forbes Ave & Market Square,Customer
15455319,2016/2/1 9:05,2016/2/1 9:10,70281,296,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
15455359,2016/2/1 9:16,2016/2/1 9:20,70228,259,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15455413,2016/2/1 9:27,2016/2/1 9:31,70364,217,1025,Penn Ave & N Fairmount St,1026,S Whitfield St & Baum Blvd,Subscriber
