"","Year","Month","Day","Hour","Weather.type","Visibility","Temperature","Wind.speed"
"1971","2015","9","21","2",0,10,12.8,6
"1972","2015","9","21","3",0,10,12.2,3
"1973","2015","9","21","4",0,10,11.1,6
"1974","2015","9","21","5",0,10,10.6,5
"1975","2015","9","21","6",0,10,10.6,3
"1976","2015","9","21","7",0,10,12.2,3
"1977","2015","9","21","8",0,10,15.6,7
"1978","2015","9","21","9",0,10,17.8,6
"1979","2015","9","21","10",0,10,18.9,6
"1980","2015","9","21","11",0,10,20.6,8
"1981","2015","9","21","12",0,10,20.6,8
"1982","2015","9","21","13",0,10,20,10
"1983","2015","9","21","14",0,10,20,10
"1984","2015","9","21","15",0,10,18.9,11
"1985","2015","9","21","16",0,10,17.8,8
"1986","2015","9","21","17",0,10,17.2,8
"1987","2015","9","21","18",0,10,16.7,11
"1988","2015","9","21","19",0,10,16.7,7.333333333
"1989","2015","9","21","20",0,10,15.8,8.5
"1990","2015","9","21","21",0,10,15,7
"1991","2015","9","21","22",0,10,15,8
"1992","2015","9","21","23",0,10,15,7
"1993","2015","9","22","0",0,10,15,9
"1994","2015","9","22","1",0,10,15,8.333333333
"1995","2015","9","22","2",0,10,14.4,8
"1996","2015","9","22","3",0,10,14.4,6
"1997","2015","9","22","4",0,10,14.4,7
"1998","2015","9","22","5",0,10,13.3,3
"1999","2015","9","22","6",0,10,13.9,3
"2000","2015","9","22","7",0,10,15,6
"2001","2015","9","22","8",0,10,16.15,5
"2002","2015","9","22","9",0,10,17.75,5
"2003","2015","9","22","10",0,10,20.6,0
"2004","2015","9","22","11",0,10,20.6,3
"2005","2015","9","22","12",0,10,21.7,0
"2006","2015","9","22","13",0,10,21.7,3
"2007","2015","9","22","14",0,10,22.8,3
"2008","2015","9","22","15",0,10,22.2,0
"2009","2015","9","22","16",0,10,22.2,6
"2010","2015","9","22","17",0,10,21.1,3
"2011","2015","9","22","18",0,10,20,3
"2012","2015","9","22","19",0,10,18.9,6
"2013","2015","9","22","20",0,10,17.8,6
"2014","2015","9","22","21",0,10,17.2,5
"2015","2015","9","22","22",0,10,16.7,6
"2016","2015","9","22","23",0,10,15.6,0
"2017","2015","9","23","0",0,10,15,3
"2018","2015","9","23","1",0,10,14.4,0
"2019","2015","9","23","2",0,10,13.9,0
"2020","2015","9","23","3",0,10,13.3,3
"2021","2015","9","23","4",2,4,13.3,3
"2022","2015","9","23","5",2,5,12.8,5
"2023","2015","9","23","6",0,7,12.8,3
"2024","2015","9","23","7",0,10,14.4,3
"2025","2015","9","23","8",0,9,16.1,1.5
"2026","2015","9","23","9",0,10,18.9,6
"2027","2015","9","23","10",0,10,21.1,8
"2028","2015","9","23","11",0,10,22.2,7
"2029","2015","9","23","12",0,10,23.9,8
"2030","2015","9","23","13",0,10,24.4,9
"2031","2015","9","23","14",0,10,24.4,3
"2032","2015","9","23","15",0,10,24.4,5
"2033","2015","9","23","16",0,10,23.9,7
"2034","2015","9","23","17",0,10,22.8,5
"2035","2015","9","23","18",0,10,21.1,5
"2036","2015","9","23","19",0,10,20,3
"2037","2015","9","23","20",0,10,20,3
"2038","2015","9","23","21",0,10,18.9,5
"2039","2015","9","23","22",0,10,17.8,3
"2040","2015","9","23","23",0,10,17.2,3
"2041","2015","9","24","0",0,10,16.1,5
"2042","2015","9","24","1",0,10,15.6,5
"2043","2015","9","24","2",0,10,14.4,0
"2044","2015","9","24","3",0,10,14.4,3
"2045","2015","9","24","4",0,10,13.3,3
"2046","2015","9","24","5",0,10,13.3,0
"2047","2015","9","24","6",0,10,13.3,3
"2048","2015","9","24","7",0,10,15,5
"2049","2015","9","24","8",0,10,17.8,3
"2050","2015","9","24","9",0,10,20,7
"2051","2015","9","24","10",0,10,21.7,6
"2052","2015","9","24","11",0,10,23.3,6
"2053","2015","9","24","12",0,10,24.4,10
"2054","2015","9","24","13",0,10,25,6
"2055","2015","9","24","14",0,10,26.1,10
"2056","2015","9","24","15",0,10,25.6,6
"2057","2015","9","24","16",0,10,25,7
"2058","2015","9","24","17",0,10,23.3,8
"2059","2015","9","24","18",0,10,21.7,7
"2060","2015","9","24","19",0,10,21.1,11
"2061","2015","9","24","20",0,10,19.4,10
"2062","2015","9","24","21",0,10,18.9,8
"2063","2015","9","24","22",0,10,18.3,8
"2064","2015","9","24","23",0,10,17.2,5
"2065","2015","9","25","0",0,10,16.1,6
"2066","2015","9","25","1",0,10,15,3
"2067","2015","9","25","2",0,10,15,0
"2068","2015","9","25","3",0,10,14.4,5
"2069","2015","9","25","4",0,10,13.3,5
"2070","2015","9","25","5",0,10,13.3,3
"2071","2015","9","25","6",0,10,13.9,5
"2072","2015","9","25","7",0,10,15.6,3
"2073","2015","9","25","8",0,10,17.8,5
"2074","2015","9","25","9",0,10,20.6,5
"2075","2015","9","25","10",0,10,22.2,13
"2076","2015","9","25","11",0,10,23.3,7
"2077","2015","9","25","12",0,10,23.9,5
"2078","2015","9","25","13",0,10,24.4,9
"2079","2015","9","25","14",0,10,23.3,8
"2080","2015","9","25","15",0,10,23.3,10
"2081","2015","9","25","16",0,10,22.2,10
"2082","2015","9","25","17",0,10,21.1,9
"2083","2015","9","25","18",0,10,20,9
"2084","2015","9","25","19",0,10,19.4,8
"2085","2015","9","25","20",0,10,18.3,8
"2086","2015","9","25","21",0,10,17.8,6
"2087","2015","9","25","22",0,10,17.2,6
"2088","2015","9","25","23",0,10,16.7,6
"2089","2015","9","26","0",0,10,16.1,6
"2090","2015","9","26","1",0,10,16.1,5
"2091","2015","9","26","2",0,10,15.6,6
"2092","2015","9","26","3",0,10,15,6
"2093","2015","9","26","4",0,10,15,7
"2094","2015","9","26","5",0,10,14.4,6
"2095","2015","9","26","6",0,10,13.9,5
"2096","2015","9","26","7",0,10,15,7
"2097","2015","9","26","8",0,10,16.7,10
"2098","2015","9","26","9",0,10,17.8,9
"2099","2015","9","26","10",0,10,19.4,14
"2100","2015","9","26","11",0,10,21.7,14
"2101","2015","9","26","12",0,10,22.8,10
"2102","2015","9","26","13",0,10,22.8,13
"2103","2015","9","26","14",0,10,23.3,13
"2104","2015","9","26","15",0,10,22.2,15
"2105","2015","9","26","16",0,10,22.2,13
"2106","2015","9","26","17",0,10,20.6,8
"2107","2015","9","26","18",0,10,19.4,8
"2108","2015","9","26","19",0,10,17.8,9
"2109","2015","9","26","20",0,10,16.7,8
"2110","2015","9","26","21",0,10,16.1,7
"2111","2015","9","26","22",0,10,16.7,7
"2112","2015","9","26","23",0,10,16.7,8
"2113","2015","9","27","0",0,10,16.7,7
"2114","2015","9","27","1",0,10,16.1,8
"2115","2015","9","27","2",0,10,16.1,8
"2116","2015","9","27","3",0,10,15.6,8
"2117","2015","9","27","4",0,10,15.6,7
"2118","2015","9","27","5",0,10,15.6,6
"2119","2015","9","27","6",0,10,15,7
"2120","2015","9","27","7",0,10,16.7,10
"2121","2015","9","27","8",0,10,17.2,10
"2122","2015","9","27","9",0,10,18.9,9
"2123","2015","9","27","10",0,10,20.6,11
"2124","2015","9","27","11",0,10,21.7,10
"2125","2015","9","27","12",0,10,22.2,15
"2126","2015","9","27","13",0,10,22.2,10
"2127","2015","9","27","14",0,10,22.8,10
"2128","2015","9","27","15",0,10,23.3,15
"2129","2015","9","27","16",0,10,22.2,10
"2130","2015","9","27","17",0,10,20.6,13
"2131","2015","9","27","18",4,10,18.3,11
"2132","2015","9","27","19",0,10,17.8,14
"2133","2015","9","27","20",0,10,17.8,13
"2134","2015","9","27","21",0,10,18.9,8
"2135","2015","9","27","22",4,10,17.2,6
"2136","2015","9","27","23",0,10,17.2,8
"2137","2015","9","28","0",0,10,17.8,5
"2138","2015","9","28","1",4,4,16.7,6
"2139","2015","9","28","2",0,10,16.7,5
"2140","2015","9","28","3",0,9,16.7,6
"2141","2015","9","28","4",0,10,16.7,5
"2142","2015","9","28","5",4,9,17.2,5
"2143","2015","9","28","6",4.333333333,2.416666667,16.8,6.333333333
"2144","2015","9","28","7",3,4.5,16.95,6.5
"2145","2015","9","28","8",4,6,17.8,3
"2146","2015","9","28","9",4.666666667,1.25,18.2,5.333333333
"2147","2015","9","28","10",4.2,3.3,18.04,5.6
"2148","2015","9","28","11",2.5,7,19.275,5.75
"2149","2015","9","28","12",2,8.5,20.3,6.5
"2150","2015","9","28","13",0,10,21.7,8
"2151","2015","9","28","14",0,10,22.23333333,7.666666667
"2152","2015","9","28","15",0,10,21.05,8
"2153","2015","9","28","16",0,10,20.85,6.5
"2154","2015","9","28","17",0,10,20.6,3
"2155","2015","9","28","18",0,10,21.1,3
"2156","2015","9","28","19",0,10,20.6,3
"2157","2015","9","28","20",0,10,20.6,0
"2158","2015","9","28","21",0,10,20,5
"2159","2015","9","28","22",0,10,19.4,5
"2160","2015","9","28","23",0,10,20,3
"2161","2015","9","29","0",0,10,20,6
"2162","2015","9","29","1",0,10,19.4,5
"2163","2015","9","29","2",0,10,18.9,5
"2164","2015","9","29","3",0,10,18.9,5
"2165","2015","9","29","4",0,10,20,6
"2166","2015","9","29","5",0,10,19.4,5
"2167","2015","9","29","6",0,10,19.4,5
"2168","2015","9","29","7",0,10,20,7
"2169","2015","9","29","8",4,9,20,6
"2170","2015","9","29","9",4,2,19.2,5
"2171","2015","9","29","10",4.75,2.125,19.3,5.5
"2172","2015","9","29","11",4.857142857,1.821428571,19.82857143,4.714285714
"2173","2015","9","29","12",4,3.75,20.8,3
"2174","2015","9","29","13",3.6,3.2,20.56,4.2
"2175","2015","9","29","14",4.6,3.15,20.56,3.4
"2176","2015","9","29","15",4,1,20,5
"2177","2015","9","29","16",4.25,1.625,20,3
"2178","2015","9","29","17",5,2,18.2,8.666666667
"2179","2015","9","29","18",5,2.35,18.24,6.4
"2180","2015","9","29","19",5,2,18.93333333,8.666666667
"2181","2015","9","29","20",5,2,18.15,9.5
"2182","2015","9","29","21",4.5,3.25,18.25,9.833333333
"2183","2015","9","29","22",4,3.3125,18.3,10.25
"2184","2015","9","29","23",4.5,2.0625,17.975,9.75
"2185","2015","9","30","0",4,2.4375,17.5,8.75
"2186","2015","9","30","1",4,4,17.2,10
"2187","2015","9","30","2",4,2,16.91666667,9.166666667
"2188","2015","9","30","3",4,1.25,16.95,8
"2189","2015","9","30","4",3.8,2.55,16.7,10.2
"2190","2015","9","30","5",0,9,16.1,9
"2191","2015","9","30","6",4,5.25,15.86666667,9
"2192","2015","9","30","7",0.666666667,8.666666667,15.6,9.333333333
"2193","2015","9","30","8",0,10,15.6,8
"2194","2015","9","30","9",0,10,15.6,8
"2195","2015","9","30","10",0,10,15.85,7.5
"2196","2015","9","30","11",0,8.5,15,9
"2197","2015","9","30","12",0,10,15.6,7.333333333
"2198","2015","9","30","13",0,10,16.05,7
"2199","2015","9","30","14",0,10,15.85,7
"2200","2015","9","30","15",0,10,16.1,7
"2201","2015","9","30","16",0,10,15.6,9
"2202","2015","9","30","17",0,10,15.6,8
"2203","2015","9","30","18",0,10,14.4,9
"2204","2015","9","30","19",0,10,14.4,7
"2205","2015","9","30","20",0,10,13.9,10
"2206","2015","9","30","21",0,10,13.3,8
"2207","2015","9","30","22",0,10,12.8,8
"2208","2015","9","30","23",0,10,12.2,8
"2209","2015","10","1","0",0,10,12.2,6
"2210","2015","10","1","1",0,10,11.7,8
"2211","2015","10","1","2",0,10,11.7,6
"2212","2015","10","1","3",0,10,11.7,5
"2213","2015","10","1","4",0,10,11.05,7
"2214","2015","10","1","5",0,10,11.1,8
"2215","2015","10","1","6",0,10,10.6,7
"2216","2015","10","1","7",0,10,10.76666667,8.333333333
"2217","2015","10","1","8",0,10,10.6,6
"2218","2015","10","1","9",0,10,11.4,6.5
"2219","2015","10","1","10",0,10,12.8,6
"2220","2015","10","1","11",0,10,13.7,6.333333333
"2221","2015","10","1","12",0,10,15,8
"2222","2015","10","1","13",0,10,15.4,7.666666667
"2223","2015","10","1","14",0,10,16.1,10
"2224","2015","10","1","15",0,10,16.05,6.5
"2225","2015","10","1","16",0,10,16.1,8
"2226","2015","10","1","17",0,10,15.6,7
"2227","2015","10","1","18",0,10,13.9,8
"2228","2015","10","1","19",0,10,13.3,13
"2229","2015","10","1","20",0,10,13.3,7
"2230","2015","10","1","21",0,10,12.8,9
"2231","2015","10","1","22",0,10,12.8,11
"2232","2015","10","1","23",0,10,12.2,11
"2233","2015","10","2","0",0,10,11.7,13
"2234","2015","10","2","1",0,10,10.85,6.5
"2235","2015","10","2","2",0,10,10,7
"2236","2015","10","2","3",0,10,9.4,8
"2237","2015","10","2","4",0,10,8.9,8
"2238","2015","10","2","5",0,10,8.3,8
"2239","2015","10","2","6",0,10,8.3,8
"2240","2015","10","2","7",0,10,8.3,6
"2241","2015","10","2","8",0,10,8.9,8
"2242","2015","10","2","9",0,10,9.4,9
"2243","2015","10","2","10",0,10,10,11
"2244","2015","10","2","11",0,10,10.6,9
"2245","2015","10","2","12",0,10,10.6,11
"2246","2015","10","2","13",4,10,11.1,11
"2247","2015","10","2","14",0,10,10.6,8
"2248","2015","10","2","15",4,10,10,11
"2249","2015","10","2","16",4,10,9.4,9
"2250","2015","10","2","17",0,10,10,10
"2251","2015","10","2","18",0,10,9.4,7
"2252","2015","10","2","19",0,10,9.4,8
"2253","2015","10","2","20",4,10,8.9,14
"2254","2015","10","2","21",0,10,7.8,10
"2255","2015","10","2","22",0,10,7.8,9
"2256","2015","10","2","23",4,8,6.95,8.5
"2257","2015","10","3","0",4,3.1,6.1,8.4
"2258","2015","10","3","1",4.666666667,5.666666667,6.1,8.666666667
"2259","2015","10","3","2",5.25,2.875,5.85,8.25
"2260","2015","10","3","3",4,6.666666667,5.933333333,8.666666667
"2261","2015","10","3","4",1.6,10,6.08,9.6
"2262","2015","10","3","5",4,10,6.1,8
"2263","2015","10","3","6",4,10,6.1,7
"2264","2015","10","3","7",4,6,6.1,9
"2265","2015","10","3","8",4,5.666666667,6.35,8.333333333
"2266","2015","10","3","9",4,8,7.033333333,8.666666667
"2267","2015","10","3","10",0,10,7.8,10
"2268","2015","10","3","11",1,10,8.6,9
"2269","2015","10","3","12",4,10,10,11
"2270","2015","10","3","13",0,10,10.3,8.5
"2271","2015","10","3","14",0,10,10.6,9
"2272","2015","10","3","15",0,10,11.1,13
"2273","2015","10","3","16",0,10,11.1,10
"2274","2015","10","3","17",0,10,10.6,7
"2275","2015","10","3","18",0,10,10,9
"2276","2015","10","3","19",0,10,10,10.5
"2277","2015","10","3","20",0,10,10,13
"2278","2015","10","3","21",0,10,10,8
"2279","2015","10","3","22",0,10,10,6
"2280","2015","10","3","23",0,10,10.6,10
"2281","2015","10","4","0",0,10,10,6
"2282","2015","10","4","1",0,10,10,7
"2283","2015","10","4","2",0,10,10,10
"2284","2015","10","4","3",0,10,9.2,7.5
"2285","2015","10","4","4",0,10,9.4,8
"2286","2015","10","4","5",0,10,9.4,7
"2287","2015","10","4","6",0,10,10,8
"2288","2015","10","4","7",0,10,10.6,8
"2289","2015","10","4","8",0,10,11.05,8
"2290","2015","10","4","9",0,10,12.1,7
"2291","2015","10","4","10",0,10,13.3,7
"2292","2015","10","4","11",0,10,13.3,8
"2293","2015","10","4","12",0,10,15.7,7.666666667
"2294","2015","10","4","13",0,10,15.55,10.5
"2295","2015","10","4","14",0,10,15.6,8
"2296","2015","10","4","15",0,10,16.1,9
"2297","2015","10","4","16",0,10,15.9,7.333333333
"2298","2015","10","4","17",0,10,15,3
"2299","2015","10","4","18",0,10,14.15,7.5
"2300","2015","10","4","19",0,10,13.3,7
"2301","2015","10","4","20",0,10,12.75,7
"2302","2015","10","4","21",0,10,11.86666667,6.333333333
"2303","2015","10","4","22",0,10,10.6,3
"2304","2015","10","4","23",0,10,10,0
"2305","2015","10","5","0",0,10,9.4,3
"2306","2015","10","5","1",0,10,9.4,3
"2307","2015","10","5","2",0,10,8.9,0
"2308","2015","10","5","3",0,10,8.3,3
"2309","2015","10","5","4",0,10,8.3,0
"2310","2015","10","5","5",0,7,8.3,3
"2311","2015","10","5","6",2,3,8.3,5
"2312","2015","10","5","7",0,10,10,3
"2313","2015","10","5","8",0,10,11.7,6
"2314","2015","10","5","9",0,10,14.4,5
"2315","2015","10","5","10",0,10,15.6,5
"2316","2015","10","5","11",0,10,17.8,6
"2317","2015","10","5","12",0,10,18.9,5
"2318","2015","10","5","13",0,10,20,6
"2319","2015","10","5","14",0,10,20.6,6
"2320","2015","10","5","15",0,10,20.6,6
"2321","2015","10","5","16",0,10,19.4,6
"2322","2015","10","5","17",0,10,18.3,3
"2323","2015","10","5","18",0,10,17.2,0
"2324","2015","10","5","19",0,10,17.2,0
"2325","2015","10","5","20",0,10,16.7,3
"2326","2015","10","5","21",0,10,16.1,3
"2327","2015","10","5","22",0,10,15.6,3
"2328","2015","10","5","23",0,10,13.9,0
"2329","2015","10","6","0",0,10,12.8,0
"2330","2015","10","6","1",0,10,12.8,0
"2331","2015","10","6","2",0,10,12.2,0
"2332","2015","10","6","3",0,10,11.7,0
"2333","2015","10","6","4",0,10,11.7,0
"2334","2015","10","6","5",0,10,10,5
"2335","2015","10","6","6",0,9,10.6,0
"2336","2015","10","6","7",5,3,12.8,0
"2337","2015","10","6","8",0,9,16.1,0
"2338","2015","10","6","9",0,10,17.2,0
"2339","2015","10","6","10",0,10,18.9,0
"2340","2015","10","6","11",0,10,20.6,5
"2341","2015","10","6","12",0,10,21.7,0
"2342","2015","10","6","13",0,10,22.2,0
"2343","2015","10","6","14",0,10,23.3,6
"2344","2015","10","6","15",0,10,23.3,5
"2345","2015","10","6","16",0,10,21.1,3
"2346","2015","10","6","17",0,10,20.6,3
"2347","2015","10","6","18",0,10,19.4,6
"2348","2015","10","6","19",0,10,18.3,5
"2349","2015","10","6","20",0,10,17.2,5
"2350","2015","10","6","21",0,10,16.7,0
"2351","2015","10","6","22",0,10,17.2,0
"2352","2015","10","6","23",0,10,16.7,3
"2353","2015","10","7","0",0,10,16.7,3
"2354","2015","10","7","1",0,10,16.7,0
"2355","2015","10","7","2",0,10,16.1,3
"2356","2015","10","7","3",0,10,15.6,0
"2357","2015","10","7","4",0,10,15.6,3
"2358","2015","10","7","5",0,9,15.6,3
"2359","2015","10","7","6",2,6,15,3
"2360","2015","10","7","7",3,5,15,5
"2361","2015","10","7","8",2.5,7,15.85,3
"2362","2015","10","7","9",0,9,17.2,0
"2363","2015","10","7","10",0,10,17.8,3
"2364","2015","10","7","11",0,10,17.8,5
"2365","2015","10","7","12",0,10,18.9,5.5
"2366","2015","10","7","13",0,10,19.4,0
"2367","2015","10","7","14",0,10,20,5
"2368","2015","10","7","15",0,10,20,3
"2369","2015","10","7","16",0,10,20,0
"2370","2015","10","7","17",0,10,19.4,0
"2371","2015","10","7","18",0,10,18.9,5
"2372","2015","10","7","19",0,10,18.3,5
"2373","2015","10","7","20",0,10,16.7,7
"2374","2015","10","7","21",0,10,17.2,5
"2375","2015","10","7","22",0,10,16.1,5
"2376","2015","10","7","23",0,10,15,3
"2377","2015","10","8","0",0,10,15,0
"2378","2015","10","8","1",0,10,13.9,0
"2379","2015","10","8","2",0,10,14.4,0
"2380","2015","10","8","3",2,2.375,12.2,1.5
"2381","2015","10","8","4",2,6,12.5,1.5
"2382","2015","10","8","5",3,1.75,12.6,0
"2383","2015","10","8","6",4,0.333333333,10.93333333,2
"2384","2015","10","8","7",3.5,0.5625,11,1.5
"2385","2015","10","8","8",2,2,12.2,5
"2386","2015","10","8","9",4.4,1.5,13.54,3
"2387","2015","10","8","10",0,10,19.4,8
"2388","2015","10","8","11",0,10,21.1,0
"2389","2015","10","8","12",0,10,22.2,0
"2390","2015","10","8","13",0,10,22.8,0
"2391","2015","10","8","14",0,10,22.8,3
"2392","2015","10","8","15",0,10,22.8,8
"2393","2015","10","8","16",0,10,22.2,5
"2394","2015","10","8","17",0,10,21.7,5
"2395","2015","10","8","18",0,10,20.6,5
"2396","2015","10","8","19",0,10,18.9,5
"2397","2015","10","8","20",0,10,17.8,6
"2398","2015","10","8","21",0,10,16.7,6
"2399","2015","10","8","22",0,10,17.2,7
"2400","2015","10","8","23",0,10,16.7,8
"2401","2015","10","9","0",0,10,16.7,8
"2402","2015","10","9","1",0,10,16.7,8
"2403","2015","10","9","2",0,10,17.2,9
"2404","2015","10","9","3",0,10,17.2,9
"2405","2015","10","9","4",0,10,17.2,10
"2406","2015","10","9","5",0,10,17.2,9
"2407","2015","10","9","6",0,10,17.2,9
"2408","2015","10","9","7",0,10,17.2,9
"2409","2015","10","9","8",0,10,20,13
"2410","2015","10","9","9",0,10,21.1,14
"2411","2015","10","9","10",4,4.666666667,19.3,10
"2412","2015","10","9","11",5.2,2.1,17.68,9
"2413","2015","10","9","12",4.2,2.85,17.2,8.6
"2414","2015","10","9","13",4,5.6,18.44,8
"2415","2015","10","9","14",0,8.666666667,19.6,7.333333333
"2416","2015","10","9","15",0,10,18.3,14
"2417","2015","10","9","16",0,10,17.25,12.5
"2418","2015","10","9","17",0,9.333333333,15.2,10
"2419","2015","10","9","18",0,10,15,9
"2420","2015","10","9","19",0,10,14.3,8
"2421","2015","10","9","20",0,10,13.4,9.666666667
"2422","2015","10","9","21",0,10,12.8,12
"2423","2015","10","9","22",0,10,12.2,6
"2424","2015","10","9","23",0,10,11.7,5
"2425","2015","10","10","0",0,10,11.7,6
"2426","2015","10","10","1",0,10,10.6,5
"2427","2015","10","10","2",0,10,10,7
"2428","2015","10","10","3",0,10,8.3,7
"2429","2015","10","10","4",0,10,8.3,5
"2430","2015","10","10","5",0,10,8.3,0
"2431","2015","10","10","6",0,10,7.8,0
"2432","2015","10","10","7",0,10,9.4,5
"2433","2015","10","10","8",0,10,10.6,5
"2434","2015","10","10","9",0,10,12.2,8
"2435","2015","10","10","10",0,10,12.8,5
"2436","2015","10","10","11",0,10,13.9,5
"2437","2015","10","10","12",0,10,14.4,0
"2438","2015","10","10","13",0,10,15.6,5
"2439","2015","10","10","14",0,10,15.6,3
"2440","2015","10","10","15",0,10,16.1,0
"2441","2015","10","10","16",0,10,15.6,3
"2442","2015","10","10","17",0,10,13.9,3
"2443","2015","10","10","18",0,10,13.3,0
"2444","2015","10","10","19",0,10,13.3,0
"2445","2015","10","10","20",0,10,12.2,0
"2446","2015","10","10","21",0,10,11.1,0
"2447","2015","10","10","22",0,9,9.4,6
"2448","2015","10","10","23",0,8,8.3,6
"2449","2015","10","11","0",5,6,7.8,6
"2450","2015","10","11","1",0,9,6.7,6
"2451","2015","10","11","2",0,10,7.2,7
"2452","2015","10","11","3",0,9,6.1,6
"2453","2015","10","11","4",2,6,5,7
"2454","2015","10","11","5",2.75,3.5,4.55,6
"2455","2015","10","11","6",2,5,5,5
"2456","2015","10","11","7",2,10,5.55,7.75
"2457","2015","10","11","8",0,10,11.1,7
"2458","2015","10","11","9",0,10,13.9,8
"2459","2015","10","11","10",0,10,16.1,6
"2460","2015","10","11","11",0,10,17.2,6
"2461","2015","10","11","12",0,10,18.3,10
"2462","2015","10","11","13",0,10,18.9,7
"2463","2015","10","11","14",0,10,19.4,13
