"","Month","Day","Year","Hour","StationId","Bike_out","MeanOfTripDuration_1","MedianOfTripDuration_1","MeanOfTripDuration_2","MedianOfTripDuration_2","Customer","Daily","Subscriber","Unknown","Bike_in","RackQnty","Latitude","Longitude","Weekend","Holiday","DayofWeek","Weather.type","Visibility","Temperature","Wind.speed"
"32022","9","15","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",1.75,4,9.275,7
"32023","9","15","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,10.6,5
"32024","9","15","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,13.3,5
"32025","9","15","2015","8",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,16.1,5
"32026","9","15","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,19.4,3
"32027","9","15","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,21.1,6
"32028","9","15","2015","11",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,22.2,5
"32029","9","15","2015","12",1044,1,250,250,250,250,0,0,1,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,23.3,7
"32030","9","15","2015","13",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,24.4,5
"32031","9","15","2015","14",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,23.9,5
"32032","9","15","2015","15",1044,1,232,232,232,232,0,0,1,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,24.4,3
"32033","9","15","2015","16",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,25,0
"32034","9","15","2015","17",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,24.4,0
"32035","9","15","2015","18",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,23.3,0
"32036","9","15","2015","19",1044,2,421,421,421,421,1,0,1,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,22.8,0
"32037","9","15","2015","20",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,21.7,3
"32038","9","15","2015","21",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,20.6,0
"32039","9","15","2015","22",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,17.8,0
"32040","9","15","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,18.3,3
"32041","9","16","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,17.2,3
"32042","9","16","2015","1",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,17.2,0
"32043","9","16","2015","2",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,7,16.1,3
"32044","9","16","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,8,13.9,3
"32045","9","16","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",5,6,14.4,0
"32046","9","16","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,7,13.9,0
"32047","9","16","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",5,6,14.4,0
"32048","9","16","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,16.1,5
"32049","9","16","2015","8",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,18.9,3
"32050","9","16","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,21.7,5
"32051","9","16","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,23.3,6
"32052","9","16","2015","11",1044,3,448.666666666667,541,448.666666666667,541,2,0,1,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,25,7
"32053","9","16","2015","12",1044,1,636,636,636,636,0,0,1,0,3,19,40.435986,-79.956942,"0","0","Wed",0,10,25.6,3
"32054","9","16","2015","13",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,26.1,3
"32055","9","16","2015","14",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Wed",0,10,26.7,3
"32056","9","16","2015","15",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,26.7,0
"32057","9","16","2015","16",1044,1,1230,1230,1230,1230,1,0,0,0,1,19,40.435986,-79.956942,"0","0","Wed",0,10,26.1,8
"32058","9","16","2015","17",1044,1,324,324,324,324,0,0,1,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,25.6,3
"32059","9","16","2015","18",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,25,3
"32060","9","16","2015","19",1044,0,0,0,0,0,0,0,0,0,2,19,40.435986,-79.956942,"0","0","Wed",0,10,24.4,3
"32061","9","16","2015","20",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,23.3,0
"32062","9","16","2015","21",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,21.7,0
"32063","9","16","2015","22",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,17.8,6
"32064","9","16","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,9,19.4,5
"32065","9","17","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,9,18.9,0
"32066","9","17","2015","1",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",5,5,16.7,3
"32067","9","17","2015","2",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",5,6,16.1,0
"32068","9","17","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",5,5,15.6,0
"32069","9","17","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,14.4,0
"32070","9","17","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,7,14.4,0
"32071","9","17","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",5,3,15,3
"32072","9","17","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",5,4,15.6,5
"32073","9","17","2015","8",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Thu",5,4,18.9,3
"32074","9","17","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,22.2,5
"32075","9","17","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,24.4,0
"32076","9","17","2015","11",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,25.6,5
"32077","9","17","2015","12",1044,5,92.2,67,92.2,67,2,0,3,0,4,19,40.435986,-79.956942,"0","0","Thu",0,10,26.7,3
"32078","9","17","2015","13",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,27.8,3
"32079","9","17","2015","14",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,27.2,8
"32080","9","17","2015","15",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Thu",0,10,27.2,5
"32081","9","17","2015","16",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,26.7,7
"32082","9","17","2015","17",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Thu",0,10,25.6,6
"32083","9","17","2015","18",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,24.4,0
"32084","9","17","2015","19",1044,1,420,420,420,420,0,0,1,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,23.9,5
"32085","9","17","2015","20",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Thu",0,10,24.4,3
"32086","9","17","2015","21",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,10,23.3,3
"32087","9","17","2015","22",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,8,20,3
"32088","9","17","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Thu",0,9,18.3,6
"32089","9","18","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,7,16.7,3
"32090","9","18","2015","1",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Fri",0,10,18.3,6
"32091","9","18","2015","2",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,17.2,6
"32092","9","18","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,16.7,3
"32093","9","18","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,7,16.1,0
"32094","9","18","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",2,5,13.9,7
"32095","9","18","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",2,5,13.375,7
"32096","9","18","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,8,15.6,7
"32097","9","18","2015","8",1044,1,262,262,262,262,0,0,1,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,19.4,7
"32098","9","18","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,21.7,6
"32099","9","18","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,25,8
"32100","9","18","2015","11",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,25.6,6
"32101","9","18","2015","12",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,26.7,15
"32102","9","18","2015","13",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,27.8,11
"32103","9","18","2015","14",1044,1,0,0,4239,4239,1,0,0,0,1,19,40.435986,-79.956942,"0","0","Fri",0,10,27.8,11
"32104","9","18","2015","15",1044,1,299,299,299,299,0,0,1,0,1,19,40.435986,-79.956942,"0","0","Fri",0,10,27.8,10
"32105","9","18","2015","16",1044,1,838,838,838,838,1,0,0,0,1,19,40.435986,-79.956942,"0","0","Fri",0,10,26.7,9
"32106","9","18","2015","17",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Fri",0,10,25.6,8
"32107","9","18","2015","18",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Fri",0,10,23.9,6
"32108","9","18","2015","19",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,23.9,5
"32109","9","18","2015","20",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,23.3,7
"32110","9","18","2015","21",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,22.2,5
"32111","9","18","2015","22",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,20.6,7
"32112","9","18","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Fri",0,10,20,8
"32113","9","19","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,19.4,8
"32114","9","19","2015","1",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,18.9,7
"32115","9","19","2015","2",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,18.3,7
"32116","9","19","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,18.3,8
"32117","9","19","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,18.3,7
"32118","9","19","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,17.8,9
"32119","9","19","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,18.3,10
"32120","9","19","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,18.9,8
"32121","9","19","2015","8",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,21.7,9
"32122","9","19","2015","9",1044,1,135,135,135,135,0,0,1,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,23.9,13
"32123","9","19","2015","10",1044,1,618,618,618,618,1,0,0,0,2,19,40.435986,-79.956942,"1","0","Sat",0,10,26.1,11
"32124","9","19","2015","11",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"1","0","Sat",0,10,28.3,14
"32125","9","19","2015","12",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,28.3,10
"32126","9","19","2015","13",1044,3,608,608,2991.66666666667,4062,2,0,1,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,28.3,10
"32127","9","19","2015","14",1044,0,0,0,0,0,0,0,0,0,2,19,40.435986,-79.956942,"1","0","Sat",0,10,28.3,7
"32128","9","19","2015","15",1044,6,0,0,0,0,6,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,27.2,9
"32129","9","19","2015","16",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,26.7,11
"32130","9","19","2015","17",1044,1,144,144,144,144,0,0,1,0,6,19,40.435986,-79.956942,"1","0","Sat",0,10,25.6,15
"32131","9","19","2015","18",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",5,3.1875,20.15,11.5
"32132","9","19","2015","19",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",4.6,4.6,18.1,14.6
"32133","9","19","2015","20",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",3,5.75,16.55,10.25
"32134","9","19","2015","21",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",1,7.8,15.98,7.6
"32135","9","19","2015","22",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,10,15,8
"32136","9","19","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sat",0,9,13.9,5
"32137","9","20","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",2,5,13.3,6
"32138","9","20","2015","1",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,13.3,8
"32139","9","20","2015","2",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,12.8,6
"32140","9","20","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,9,11.7,6
"32141","9","20","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,8,11.1,6
"32142","9","20","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,8,10.6,6
"32143","9","20","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,11.1,5
"32144","9","20","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,12.8,6
"32145","9","20","2015","8",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,14.4,7
"32146","9","20","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,15.6,9
"32147","9","20","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,16.7,9
"32148","9","20","2015","11",1044,2,2572.5,2572.5,2572.5,2572.5,2,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,17.8,6
"32149","9","20","2015","12",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,18.9,8
"32150","9","20","2015","13",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,19.4,6
"32151","9","20","2015","14",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,20.6,8
"32152","9","20","2015","15",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,20,8
"32153","9","20","2015","16",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,20,5
"32154","9","20","2015","17",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,18.9,6
"32155","9","20","2015","18",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,17.8,3
"32156","9","20","2015","19",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"1","0","Sun",0,10,16.7,5
"32157","9","20","2015","20",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,16.1,5
"32158","9","20","2015","21",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,15.6,6
"32159","9","20","2015","22",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,14.4,8
"32160","9","20","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"1","0","Sun",0,10,13.9,6
"32161","9","21","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,13.9,7
"32162","9","21","2015","1",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,13.3,7
"32163","9","21","2015","2",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,12.8,6
"32164","9","21","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,12.2,3
"32165","9","21","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,11.1,6
"32166","9","21","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,10.6,5
"32167","9","21","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,10.6,3
"32168","9","21","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,12.2,3
"32169","9","21","2015","8",1044,2,176,176,176,176,0,0,2,0,1,19,40.435986,-79.956942,"0","0","Mon",0,10,15.6,7
"32170","9","21","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,17.8,6
"32171","9","21","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,18.9,6
"32172","9","21","2015","11",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,20.6,8
"32173","9","21","2015","12",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,20.6,8
"32174","9","21","2015","13",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Mon",0,10,20,10
"32175","9","21","2015","14",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,20,10
"32176","9","21","2015","15",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,18.9,11
"32177","9","21","2015","16",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Mon",0,10,17.8,8
"32178","9","21","2015","17",1044,1,446,446,446,446,0,0,1,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,17.2,8
"32179","9","21","2015","18",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Mon",0,10,16.7,11
"32180","9","21","2015","19",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Mon",0,10,16.7,7.333333333
"32181","9","21","2015","20",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,15.8,8.5
"32182","9","21","2015","21",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,15,7
"32183","9","21","2015","22",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,15,8
"32184","9","21","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Mon",0,10,15,7
"32185","9","22","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,15,9
"32186","9","22","2015","1",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,15,8.333333333
"32187","9","22","2015","2",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,14.4,8
"32188","9","22","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,14.4,6
"32189","9","22","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,14.4,7
"32190","9","22","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,13.3,3
"32191","9","22","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,13.9,3
"32192","9","22","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,15,6
"32193","9","22","2015","8",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,16.15,5
"32194","9","22","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,17.75,5
"32195","9","22","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,20.6,0
"32196","9","22","2015","11",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,20.6,3
"32197","9","22","2015","12",1044,1,85,85,85,85,0,0,1,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,21.7,0
"32198","9","22","2015","13",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,21.7,3
"32199","9","22","2015","14",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,22.8,3
"32200","9","22","2015","15",1044,1,1146,1146,1146,1146,0,0,1,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,22.2,0
"32201","9","22","2015","16",1044,1,691,691,691,691,1,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,22.2,6
"32202","9","22","2015","17",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Tue",0,10,21.1,3
"32203","9","22","2015","18",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,20,3
"32204","9","22","2015","19",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,18.9,6
"32205","9","22","2015","20",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,17.8,6
"32206","9","22","2015","21",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,17.2,5
"32207","9","22","2015","22",1044,1,325,325,325,325,0,0,1,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,16.7,6
"32208","9","22","2015","23",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Tue",0,10,15.6,0
"32209","9","23","2015","0",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,15,3
"32210","9","23","2015","1",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,14.4,0
"32211","9","23","2015","2",1044,0,0,0,0,0,0,0,0,0,1,19,40.435986,-79.956942,"0","0","Wed",0,10,13.9,0
"32212","9","23","2015","3",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,13.3,3
"32213","9","23","2015","4",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",2,4,13.3,3
"32214","9","23","2015","5",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",2,5,12.8,5
"32215","9","23","2015","6",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,7,12.8,3
"32216","9","23","2015","7",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,14.4,3
"32217","9","23","2015","8",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,9,16.1,1.5
"32218","9","23","2015","9",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,18.9,6
"32219","9","23","2015","10",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,21.1,8
"32220","9","23","2015","11",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,22.2,7
"32221","9","23","2015","12",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,23.9,8
"32222","9","23","2015","13",1044,2,139.5,139.5,139.5,139.5,0,0,2,0,1,19,40.435986,-79.956942,"0","0","Wed",0,10,24.4,9
"32223","9","23","2015","14",1044,0,0,0,0,0,0,0,0,0,0,19,40.435986,-79.956942,"0","0","Wed",0,10,24.4,3
