year,month,day,hour,weather.type,visibility,temperature,wind.speed
2015,12,18,17,0,10,-0.6,14
2015,12,18,18,7,5,-0.6,11
2015,12,18,19,8,1.833333333,-1.033333333,13
2015,12,18,20,8,5,-1.066666667,13.33333333
2015,12,18,21,8,9,-1.1,14
2015,12,18,22,8,9,-1.7,22
2015,12,18,23,8,9,-2.2,21
2015,12,19,0,8,9,-2.2,17
2015,12,19,1,8,9,-2.2,13
2015,12,19,2,8,8.5,-2.8,10
2015,12,19,3,8,9,-2.8,13
2015,12,19,4,0,9,-3.3,13
2015,12,19,5,0,10,-2.8,11
2015,12,19,6,0,10,-2.8,14
2015,12,19,7,0,10,-2.2,15
2015,12,19,8,0,10,-1.7,13
2015,12,19,9,0,10,-0.6,16
2015,12,19,10,0,10,0,16
2015,12,19,11,0,10,0,16
2015,12,19,12,0,10,0.6,17
2015,12,19,13,0,10,0,14
2015,12,19,14,0,10,0.6,21
2015,12,19,15,0,10,0.6,17
2015,12,19,16,0,10,0,16
2015,12,19,17,0,10,0,14
2015,12,19,18,0,10,-0.6,16
2015,12,19,19,0,10,-1.1,13
2015,12,19,20,0,10,-1.7,10
2015,12,19,21,0,10,-1.7,15
2015,12,19,22,0,10,-2.2,8
2015,12,19,23,0,10,-2.8,8
2015,12,20,0,0,10,-2.8,6
2015,12,20,1,0,10,-3.3,7
2015,12,20,2,0,10,-3.3,7
2015,12,20,3,0,10,-3.3,8
2015,12,20,4,0,10,-3.9,6
2015,12,20,5,0,10,-4.4,7
2015,12,20,6,0,10,-4.4,7
2015,12,20,7,0,10,-4.4,8
2015,12,20,8,0,10,-3.3,8
2015,12,20,9,0,10,-1.1,8
2015,12,20,10,0,10,1.1,10
2015,12,20,11,0,10,2.2,10
2015,12,20,12,0,10,3.3,9
2015,12,20,13,0,10,4.4,10
2015,12,20,14,0,10,5,8
2015,12,20,15,0,10,5,8
2015,12,20,16,0,10,3.9,7
2015,12,20,17,0,10,2.8,6
2015,12,20,18,0,10,3.9,6
2015,12,20,19,0,10,3.3,9
2015,12,20,20,0,10,3.3,9
2015,12,20,21,0,10,1.7,7
2015,12,20,22,0,10,1.7,9
2015,12,20,23,0,10,4.4,9
2015,12,21,0,0,10,5.6,10
2015,12,21,1,0,10,6.1,9
2015,12,21,2,0,10,6.1,9
2015,12,21,3,0,10,6.1,10
2015,12,21,4,0,10,6.7,10
2015,12,21,5,0,10,7.8,13
2015,12,21,6,0,10,8.3,11
2015,12,21,7,0,10,8.3,10
2015,12,21,8,0,10,8.9,13
2015,12,21,9,0,10,10,10
2015,12,21,10,0,10,11.1,10
2015,12,21,11,0,10,12.2,18
2015,12,21,12,4,10,11.7,11
2015,12,21,13,4,10,10,10
2015,12,21,14,4,10,10.6,11
2015,12,21,15,4,10,11.1,17
2015,12,21,16,0,10,11.85,19
2015,12,21,17,0,10,12.2,17
2015,12,21,18,0,10,12.8,11
2015,12,21,19,0,9,12.2,14
2015,12,21,20,0,10,12.2,9
2015,12,21,21,0,10,12.2,11
2015,12,21,22,0,7,12.2,10
2015,12,21,23,0,10,12.2,9
2015,12,22,0,0,10,12.8,8
2015,12,22,1,4,3.5,12.1,14
2015,12,22,2,4.25,2.375,12.075,10.25
2015,12,22,3,4,2,12.2,11.33333333
2015,12,22,4,4,10,12.9,14
2015,12,22,5,4,10,12.8,9
2015,12,22,6,0,10,12.9,10
2015,12,22,7,0,10,13.225,10.75
2015,12,22,8,0,10,13.3,11
2015,12,22,9,4,7,13.9,14
2015,12,22,10,0,10,14.4,10
2015,12,22,11,0,10,15,11
2015,12,22,12,0,10,16.7,10
2015,12,22,13,0,10,16.85,12
2015,12,22,14,0,10,16.1,11
2015,12,22,15,0,10,16.1,5
2015,12,22,16,0,10,15,7
2015,12,22,17,0,10,15,5
2015,12,22,18,0,10,13.9,6
2015,12,22,19,0,10,13.3,7
2015,12,22,20,0,10,12.2,5
2015,12,22,21,0,8,11.1,6
2015,12,22,22,2,6,10.6,7
2015,12,22,23,0,7,10.6,6
2015,12,23,0,0,10,11.1,6
2015,12,23,1,0,10,11.1,6
2015,12,23,2,0,10,11.7,7
2015,12,23,3,0,10,11.7,5
2015,12,23,4,0,10,12.2,7
2015,12,23,5,0,10,11.7,7
2015,12,23,6,0,10,12.8,6
2015,12,23,7,0,10,12.8,6
2015,12,23,8,0,10,13.9,7
2015,12,23,9,0,10,15,8
2015,12,23,10,0,10,16.1,9
2015,12,23,11,0,10,17.2,6
2015,12,23,12,0,10,18.3,14
2015,12,23,13,0,10,18.3,14
2015,12,23,14,0,10,18.3,13
2015,12,23,15,0,10,17.8,10
2015,12,23,16,0,10,17.2,13
2015,12,23,17,0,10,17.2,9
2015,12,23,18,0,10,17.2,8
2015,12,23,19,0,10,16.7,7
2015,12,23,20,0,10,17.2,8
2015,12,23,21,0,10,16.7,10
2015,12,23,22,0,10,18.3,11
2015,12,23,23,0,10,18.3,7
2015,12,24,0,6,2.75,15,10.5
2015,12,24,1,2,7,14.7,7.5
2015,12,24,2,4,8,14.4,7
2015,12,24,3,4,7,14.4,7
2015,12,24,4,3,8.25,14.55,8.5
2015,12,24,5,4,10,14.4,13
2015,12,24,6,0,10,13.9,11
2015,12,24,7,0,10,13.9,8
2015,12,24,8,0,10,13.9,8
2015,12,24,9,0,10,15,14
2015,12,24,10,0,10,15.45,13.25
2015,12,24,11,0,10,15.85,16
2015,12,24,12,0,10,17.2,8
2015,12,24,13,0,10,17.8,13
2015,12,24,14,0,10,17.8,10
2015,12,24,15,0,10,17.8,8
2015,12,24,16,0,10,16.7,5
2015,12,24,17,0,10,16.7,0
2015,12,24,18,0,10,15.6,3
2015,12,24,19,0,10,15.6,3
2015,12,24,20,0,10,13.3,0
2015,12,24,21,0,10,12.8,5
2015,12,24,22,0,10,10,7
2015,12,24,23,0,10,10.6,9
2015,12,25,0,0,10,10,9
2015,12,25,1,0,10,10.6,8
2015,12,25,2,0,10,11.7,8
2015,12,25,3,0,10,11.7,9
2015,12,25,4,0,10,12.2,11
2015,12,25,5,0,NA,12.2,9
2015,12,25,6,0,10,12.8,8
2015,12,25,7,0,10,13.3,9
2015,12,25,8,0,8,11.7,0
2015,12,25,9,0,10,13.3,5
2015,12,25,10,0,10,14.4,0
2015,12,25,11,0,10,16.7,0
2015,12,25,12,0,10,16.7,8
2015,12,25,13,4,8,14.4,6
2015,12,25,14,4,4,14.4,7
2015,12,25,15,0.5,5.875,14.15,3.25
2015,12,25,16,0,9,13.9,3
2015,12,25,17,0,10,13.3,8
2015,12,25,18,0,10,12.2,6
2015,12,25,19,0,10,11.7,9
2015,12,25,20,0,10,11.1,7
2015,12,25,21,0,10,10.6,9
2015,12,25,22,0,10,10,9
2015,12,25,23,0,10,10,8.666666667
2015,12,26,0,0,10,9.4,9
2015,12,26,1,0,10,9.266666667,7
2015,12,26,2,0,10,9.4,7
2015,12,26,3,0,10,9.4,6
2015,12,26,4,0,10,8.95,5.5
2015,12,26,5,0,10,9.4,8
2015,12,26,6,0,10,9.4,7
2015,12,26,7,0,10,9.4,8
2015,12,26,8,0,10,9.4,5
2015,12,26,9,0,10,10.6,6
2015,12,26,10,0,10,11.1,8
2015,12,26,11,0,10,12.8,9
2015,12,26,12,0,10,13.3,10
2015,12,26,13,0,10,14.4,7
2015,12,26,14,0,10,14.4,7
2015,12,26,15,0,10,13.95,7.5
2015,12,26,16,0,10,13.3,8
2015,12,26,17,4.333333333,5.666666667,12.96666667,8.666666667
2015,12,26,18,4.333333333,5,12.2,9.666666667
2015,12,26,19,4,6,11.7,12.66666667
2015,12,26,20,4,8,11.95,13.5
2015,12,26,21,4,6,12.15,8.75
2015,12,26,22,2,8,12.2,8
2015,12,26,23,0,10,12.8,7
2015,12,27,0,0,10,13.3,8
2015,12,27,1,0,10,14.4,9
2015,12,27,2,0,10,15.6,11
2015,12,27,3,0,10,16.1,11
2015,12,27,4,0,10,16.7,11
2015,12,27,5,0,10,17.2,11
2015,12,27,6,4,10,17.8,13
2015,12,27,7,4,5,18.3,15
2015,12,27,8,0,10,18.9,16
2015,12,27,9,0,10,20,16
2015,12,27,10,0,10,20.6,21
2015,12,27,11,4.333333333,3,16.26666667,15.66666667
2015,12,27,12,2,8.25,15.3,9.25
2015,12,27,13,4.4,4.05,14.1,10.6
2015,12,27,14,4,6,11.1,17.5
2015,12,27,15,4,9,8.3,16
2015,12,27,16,4,5.666666667,7.433333333,15.33333333
2015,12,27,17,4,9.333333333,6.3,12.66666667
2015,12,27,18,2,10,6.1,10.5
2015,12,27,19,4,10,5,10
2015,12,27,20,0,10,5,11
2015,12,27,21,1.333333333,10,4.266666667,10
2015,12,27,22,0,10,3.9,11
2015,12,27,23,0,10,3.7,8.333333333
2015,12,28,0,0,10,2.8,8
2015,12,28,1,0,10,2.8,10
2015,12,28,2,0,10,2.8,9.5
2015,12,28,3,0,10,2.8,6
2015,12,28,4,0,10,2.2,8
2015,12,28,5,0,10,2.2,10.5
2015,12,28,6,0,10,2.2,6
2015,12,28,7,0,10,2.2,6
2015,12,28,8,0,10,2.2,9
2015,12,28,9,0,10,2.2,8
2015,12,28,10,0,10,2.8,11
2015,12,28,11,0,10,3.3,9
2015,12,28,12,4,10,3.3,10
2015,12,28,13,0,9,3.3,11
2015,12,28,14,0,10,3.9,17
2015,12,28,15,0,10,5,14
2015,12,28,16,4,10,3.9,14
2015,12,28,17,0,10,4.4,15
2015,12,28,18,0,10,5,16
2015,12,28,19,0,10,5.6,20
2015,12,28,20,0,10,6.1,23
2015,12,28,21,4,7,5,16
2015,12,28,22,4,10,5.6,22
2015,12,28,23,4,10,5.933333333,21.66666667
2015,12,29,0,0,10,7.2,22
2015,12,29,1,0,10,7.8,20
2015,12,29,2,0,10,8.9,11
2015,12,29,3,0,10,9.4,24
2015,12,29,4,0,10,10,17
2015,12,29,5,0,10,9.4,7
2015,12,29,6,0,10,9.4,9
2015,12,29,7,0,10,10,7.5
2015,12,29,8,0,10,10,7
2015,12,29,9,0,10,10.4,6.666666667
2015,12,29,10,0,10,12.2,6
2015,12,29,11,0,10,12.8,18
2015,12,29,12,0,10,12.8,14
2015,12,29,13,0,10,11.1,11
2015,12,29,14,0,10,10.6,11
2015,12,29,15,0,10,10,8
2015,12,29,16,0,10,9.4,14
2015,12,29,17,0,10,9.4,9.333333333
2015,12,29,18,0,10,9.15,11
2015,12,29,19,0,10,8.9,8
2015,12,29,20,0,10,8.925,8.5
2015,12,29,21,0,10,8.2,8.666666667
2015,12,29,22,0,10,7.8,8
2015,12,29,23,0,10,7.2,9
2015,12,30,0,0,10,6.7,8
2015,12,30,1,0,10,6.7,0
2015,12,30,2,0,10,6.7,6
2015,12,30,3,0,10,6.1,5
2015,12,30,4,0,10,6.1,6
2015,12,30,5,0,10,5.733333333,2
2015,12,30,6,0,10,5.6,0
2015,12,30,7,0,10,5.6,3
2015,12,30,8,0,10,5.85,1.5
2015,12,30,9,0,10,6.7,6
2015,12,30,10,0,10,7.2,0
2015,12,30,11,0,10,8.9,5
2015,12,30,12,0,10,10,0
2015,12,30,13,0,10,10.6,0
2015,12,30,14,0,10,10.6,0
2015,12,30,15,0,10,10,5.666666667
2015,12,30,16,0,10,9.7,4.5
2015,12,30,17,0,10,8.9,7.5
2015,12,30,18,0,10,7.8,10
2015,12,30,19,0,10,7.2,8
2015,12,30,20,0,10,7.2,7
2015,12,30,21,0,10,6.4,8
2015,12,30,22,0,10,6.1,10
2015,12,30,23,0,10,6.1,9
2015,12,31,0,0,10,6.1,7
2015,12,31,1,0,10,5.566666667,7
2015,12,31,2,0,9,4.4,6
2015,12,31,3,0,10,3.9,7
2015,12,31,4,0,10,3.9,8.333333333
2015,12,31,5,0,10,3.3,3
2015,12,31,6,0,10,3.3,7
2015,12,31,7,0,10,3.033333333,6.666666667
2015,12,31,8,0,10,2.8,10
2015,12,31,9,5,5,2.2,7
2015,12,31,10,0,8,2.2,10
2015,12,31,11,0,10,2.2,10
2015,12,31,12,0,10,2.5,10
2015,12,31,13,0,10,2.2,10
2015,12,31,14,0,10,1.7,9
2015,12,31,15,0,10,1.85,9.5
2015,12,31,16,0,10,1.7,8.5
2015,12,31,17,0,10,1.1,10
2015,12,31,18,0,10,1.1,8
2015,12,31,19,0,8.5,0.8,6.5
2015,12,31,20,0,10,0.6,8
2015,12,31,21,0,8,0,9
2015,12,31,22,4.666666667,5.666666667,0,8.666666667
2015,12,31,23,3.5,6.1875,-0.45,13.25
2016,1,1,0,0,10,-0.6,11.66666667
2016,1,1,1,0,10,-0.6,16
2016,1,1,2,0,10,-0.6,8
2016,1,1,3,0,10,-0.6,11
2016,1,1,4,0,10,-1.1,10
2016,1,1,5,0,10,-1.066666667,11
2016,1,1,6,0,10,-1.1,15
2016,1,1,7,0,10,-0.6,15
2016,1,1,8,0,10,-0.6,13
2016,1,1,9,0,10,0,17
2016,1,1,10,0,9,0,15
2016,1,1,11,0,10,0.6,13.5
2016,1,1,12,0,10,1.7,16
2016,1,1,13,0,10,1.1,13
2016,1,1,14,0,10,1.7,15
2016,1,1,15,0,10,2.2,16
2016,1,1,16,0,10,1.1,10
2016,1,1,17,0,10,1.1,14
2016,1,1,18,0,10,1.1,15
2016,1,1,19,0,10,0.6,17
2016,1,1,20,0,10,0.6,13
2016,1,1,21,0,10,0.6,13
2016,1,1,22,0,10,0,10
2016,1,1,23,0,10,0,11.5
2016,1,2,0,0,10,-0.6,7
2016,1,2,1,0,10,-1.1,7
2016,1,2,2,0,10,-1.7,7
2016,1,2,3,0,10,-1.7,9
2016,1,2,4,0,10,-2.2,14
2016,1,2,5,0,10,-2.2,10
2016,1,2,6,0,10,-2.2,10
2016,1,2,7,0,10,-2.2,10
2016,1,2,8,0,10,-1.7,14
2016,1,2,9,0,10,-1.7,17
2016,1,2,10,0,10,-1.1,10
2016,1,2,11,0,10,-0.6,16
2016,1,2,12,0,10,0,14
2016,1,2,13,0,10,1.1,17
2016,1,2,14,0,10,1.866666667,11.66666667
2016,1,2,15,0,10,2.8,11
2016,1,2,16,0,10,2.2,9
2016,1,2,17,0,10,1.7,8
2016,1,2,18,0,10,1.1,7
2016,1,2,19,0,10,0.6,8
2016,1,2,20,0,10,0,8
2016,1,2,21,0,10,0,9
2016,1,2,22,0,10,0,7
2016,1,2,23,0,10,0.6,11
2016,1,3,0,0,10,0,10
2016,1,3,1,0,10,0.6,9
2016,1,3,2,0,10,1.1,15
2016,1,3,3,0,10,1.1,14
2016,1,3,4,0,10,0.6,11
2016,1,3,5,0,10,0,10
2016,1,3,6,0,10,0,9
2016,1,3,7,0,10,0.3,10
2016,1,3,8,0,10,0.6,17
2016,1,3,9,0,10,0.6,14
2016,1,3,10,0,10,0.6,14
2016,1,3,11,0,10,0.6,11
2016,1,3,12,0,10,0.6,8
2016,1,3,13,0,10,0.6,8
2016,1,3,14,0,10,1.1,11.5
2016,1,3,15,0,10,1.1,8
2016,1,3,16,0,10,0.6,8
2016,1,3,17,0,10,0.6,8
2016,1,3,18,0,9.666666667,0.733333333,4.666666667
2016,1,3,19,7,4,0,13
2016,1,3,20,0,10,0,15
2016,1,3,21,0,10,-0.6,9
2016,1,3,22,7,7,-1.1,9
2016,1,3,23,0,10,-1.1,9
2016,1,4,0,0,10,-1.1,8
2016,1,4,1,3.5,7,-1.7,13
2016,1,4,2,4.666666667,5.666666667,-2.2,9.333333333
2016,1,4,3,0,10,-2.2,7
2016,1,4,4,0,10,-2.133333333,9.333333333
2016,1,4,5,0,10,-2.2,7
2016,1,4,6,7,5,-3.05,9
2016,1,4,7,7,1.2,-3.8,5.8
2016,1,4,8,7.142857143,1.035714286,-3.828571429,8
2016,1,4,9,1.75,7.25,-3.6,8.25
2016,1,4,10,0,10,-2.6,11.33333333
2016,1,4,11,0,10,-2.8,13
2016,1,4,12,0,10,-2.2,13
2016,1,4,13,0,10,-2.8,14
2016,1,4,14,0,10,-2.8,13
2016,1,4,15,0,10,-4.4,17
2016,1,4,16,0,10,-5,14
2016,1,4,17,0,10,-6.7,15
2016,1,4,18,0,10,-7.2,16
2016,1,4,19,0,10,-8.3,13
2016,1,4,20,0,10,-8.9,11
2016,1,4,21,0,10,-9.4,8
2016,1,4,22,0,10,-10,6
2016,1,4,23,0,10,-10.6,8
2016,1,5,0,0,10,-11.1,7
2016,1,5,1,0,10,-11.1,8
2016,1,5,2,0,10,-11.7,5
2016,1,5,3,0,10,-12.2,6
2016,1,5,4,0,10,-12.8,3
2016,1,5,5,0,10,-12.8,0
2016,1,5,6,0,10,-13.3,3
2016,1,5,7,0,10,-13.3,3
2016,1,5,8,0,10,-12.2,7
2016,1,5,9,0,10,-10.6,5
2016,1,5,10,0,10,-8.3,5
2016,1,5,11,0,10,-6.7,0
2016,1,5,12,0,10,-5,0
2016,1,5,13,0,10,-3.9,0
2016,1,5,14,0,10,-2.8,3
2016,1,5,15,0,10,-2.2,0
2016,1,5,16,0,10,-2.8,3
2016,1,5,17,0,10,-3.3,3
2016,1,5,18,0,10,-3.9,3
2016,1,5,19,0,10,-3.9,5
2016,1,5,20,0,10,-4.4,6
2016,1,5,21,0,10,-4.4,3
2016,1,5,22,0,10,-5,3
2016,1,5,23,0,10,-5.6,6
2016,1,6,0,0,10,-5.6,6
2016,1,6,1,0,9,-6.1,0
2016,1,6,2,0,10,-8.3,6
2016,1,6,3,0,10,-8.9,6
2016,1,6,4,0,8,-6.1,3
2016,1,6,5,5,6,-9.4,5
2016,1,6,6,2,4,-10,7
2016,1,6,7,2,2.75,-9.7,8
2016,1,6,8,0,10,-7.2,6
2016,1,6,9,5,4,-3.9,6
2016,1,6,10,0,7,-1.1,9
2016,1,6,11,0,10,1.7,8
2016,1,6,12,0,10,3.9,0
2016,1,6,13,0,10,5,5
2016,1,6,14,0,10,5.6,5
2016,1,6,15,0,10,5,5
2016,1,6,16,0,10,4.4,3
2016,1,6,17,0,10,3.9,3
2016,1,6,18,0,10,3.3,3
2016,1,6,19,0,10,3.3,6
2016,1,6,20,0,10,2.8,3
2016,1,6,21,0,10,0.6,5
2016,1,6,22,5,5,0.6,5
2016,1,6,23,0,10,0.6,0
2016,1,7,0,0,10,0,0
2016,1,7,1,0,10,-0.6,0
2016,1,7,2,0,10,-1.1,5
2016,1,7,3,0,10,-1.7,0
2016,1,7,4,0,7,-2.2,0
2016,1,7,5,0,10,-3.3,0
2016,1,7,6,0,8,-3.9,3
2016,1,7,7,5,5,-5,0
2016,1,7,8,0,8,-3.3,0
2016,1,7,9,0,9,-0.6,0
2016,1,7,10,0,10,2.2,3
2016,1,7,11,0,10,5,0
2016,1,7,12,0,10,6.7,0
2016,1,7,13,0,10,8.3,3
2016,1,7,14,0,10,8.9,5
2016,1,7,15,0,10,8.3,5
2016,1,7,16,0,10,7.2,5
2016,1,7,17,0,10,6.7,0
2016,1,7,18,0,10,6.1,3
2016,1,7,19,0,10,5.6,3
2016,1,7,20,0,10,5,5
2016,1,7,21,0,10,4.4,5
2016,1,7,22,0,10,3.9,0
2016,1,7,23,0,10,1.1,0
2016,1,8,0,0,10,1.7,0
2016,1,8,1,0,10,0.6,3
2016,1,8,2,0,10,0,5
2016,1,8,3,0,10,-0.6,5
2016,1,8,4,0,10,-1.7,5
2016,1,8,5,0,10,-0.6,7
2016,1,8,6,0,10,-2.2,3
2016,1,8,7,0,10,-0.6,6
2016,1,8,8,0,10,-0.6,3
2016,1,8,9,0,10,1.1,0
2016,1,8,10,0,10,2.2,0
2016,1,8,11,0,10,2.2,5
2016,1,8,12,0,10,3.3,5
2016,1,8,13,4,6,3.9,7
2016,1,8,14,4,5,2.8,5
2016,1,8,15,4,4,2.9,5
2016,1,8,16,4,3.5,2.9,3
2016,1,8,17,0,10,3.95,3
2016,1,8,18,1,7.5,3.9,6
2016,1,8,19,4,5,3.9,5
2016,1,8,20,4,3,5,8
2016,1,8,21,2,4,5.15,8.25
2016,1,8,22,2,5,5.6,7.666666667
2016,1,8,23,2,4.333333333,5.766666667,6.666666667
2016,1,9,0,2,6,6.3,7
2016,1,9,1,2.5,3.5,6.325,7
2016,1,9,2,2,0.875,5.7,7
2016,1,9,3,1.75,5.5,5.45,7
2016,1,9,4,2.666666667,2.625,5.466666667,7.333333333
2016,1,9,5,0,10,6.7,9
2016,1,9,6,0,10,6.7,9
2016,1,9,7,0,10,6.7,9
2016,1,9,8,0,10,7.2,8
2016,1,9,9,0,10,9.4,7
2016,1,9,10,0,10,10.73333333,7.666666667
2016,1,9,11,0,10,12.2,8
2016,1,9,12,0,10,12.8,7
2016,1,9,13,0,10,13.3,7
2016,1,9,14,0,10,12.8,7
2016,1,9,15,0,10,12.8,5
2016,1,9,16,0,10,11.7,11
2016,1,9,17,0,10,9.4,13
2016,1,9,18,0,10,8.3,9
2016,1,9,19,0,10,7.8,9
2016,1,9,20,0,10,7.8,13
2016,1,9,21,0,10,8.9,17
2016,1,9,22,4,10,8.3,10
2016,1,9,23,4,7,8.3,14
2016,1,10,0,5,5,8.3,9
2016,1,10,1,4,7,7.9,9.5
2016,1,10,2,3,9,7.8,11.75
2016,1,10,3,0,10,7.8,9.5
2016,1,10,4,4,10,7.8,6
2016,1,10,5,4,10,8.3,9
2016,1,10,6,4,5,8.3,6
2016,1,10,7,4,8,8.9,13.5
2016,1,10,8,2,10,8.9,11.5
2016,1,10,9,4,10,8.95,9.5
2016,1,10,10,2,10,9.45,18.5
2016,1,10,11,0,10,9.4,19
2016,1,10,12,0,10,6.1,26
2016,1,10,13,3.5,5.75,3.05,31
2016,1,10,14,7,3.333333333,1.466666667,19
2016,1,10,15,5.25,4.0625,0.725,19.75
2016,1,10,16,7,3,0,14.5
2016,1,10,17,7,3.4375,-0.575,17.25
2016,1,10,18,7,8,-1.1,15
2016,1,10,19,0,10,-1.4,22
2016,1,10,20,7,1.25,-3.15,20
2016,1,10,21,7,6,-3.333333333,18
2016,1,10,22,0,10,-5,18
2016,1,10,23,0,10,-6.1,16
2016,1,11,0,7,6.5,-6.05,11.5
2016,1,11,1,0,10,-6.7,18.5
2016,1,11,2,0,10,-7.25,15.5
2016,1,11,3,0,10,-8.3,15.5
2016,1,11,4,0,10,-8.9,15
2016,1,11,5,0,10,-8.6,14.5
2016,1,11,6,0,10,-8.9,11
2016,1,11,7,0,10,-8.3,15
2016,1,11,8,0,10,-8.933333333,14.66666667
2016,1,11,9,0,10,-7.8,11
2016,1,11,10,0,10,-7.2,13
2016,1,11,11,0,10,-6.05,14.5
2016,1,11,12,0,10,-6.7,15
2016,1,11,13,0,10,-5,10
2016,1,11,14,0,10,-4.4,11
2016,1,11,15,0,10,-5,13
2016,1,11,16,0,10,-6.1,9
2016,1,11,17,0,10,-6.7,8
2016,1,11,18,0,10,-6.7,7
2016,1,11,19,0,10,-6.7,9
2016,1,11,20,0,10,-6.1,9
2016,1,11,21,0,10,-6.7,7
2016,1,11,22,0,10,-6.7,7
2016,1,11,23,0,10,-6.1,9
2016,1,12,0,0,10,-5,10
2016,1,12,1,0,10,-3.9,10
2016,1,12,2,0,9,-2.8,14
2016,1,12,3,7,3,-3.3,11.5
2016,1,12,4,7,3,-3.05,13.5
2016,1,12,5,7,1.9,-2.84,11.2
2016,1,12,6,7,2.583333333,-2.8,11.33333333
2016,1,12,7,7,1.75,-2.171428571,14.57142857
2016,1,12,8,7,0.8,-1.8,13
2016,1,12,9,7,0.8125,-1.775,14.25
2016,1,12,10,7,0.833333333,-1.1,16
2016,1,12,11,7,1.875,-0.75,15.16666667
2016,1,12,12,5.25,3.4375,-0.3,16.75
2016,1,12,13,7.4,1.05,-2.46,10.4
2016,1,12,14,4.2,5.95,-2.02,11.2
2016,1,12,15,6.5,2.125,-2.6,14.66666667
2016,1,12,16,8,7,-4.266666667,17
2016,1,12,17,0,10,-6.7,10
2016,1,12,18,0,10,-7.866666667,17
2016,1,12,19,0,10,-8.3,13
2016,1,12,20,7,2,-8.95,19.5
2016,1,12,21,4,5.333333333,-9.233333333,18
2016,1,12,22,0,9,-9.2,13.5
2016,1,12,23,0,9,-10,17
2016,1,13,0,0,8.5,-10.3,18.5
2016,1,13,1,0,10,-11.1,17
2016,1,13,2,0,10,-11.95,12
2016,1,13,3,0,10,-12.5,13
2016,1,13,4,0,10,-13.3,16
2016,1,13,5,0,10,-13.9,9
2016,1,13,6,0,10,-14.4,13
2016,1,13,7,0,10,-14.4,13
2016,1,13,8,0,10,-14.4,11
2016,1,13,9,0,9,-13.3,11
2016,1,13,10,0,10,-12.2,8
2016,1,13,11,0,10,-11.1,8
2016,1,13,12,0,10,-10,12
2016,1,13,13,0,10,-9.4,10
2016,1,13,14,0,10,-8.3,13
2016,1,13,15,0,10,-8.3,9
2016,1,13,16,0,10,-8.3,13
2016,1,13,17,0,10,-7.8,8
2016,1,13,18,0,10,-7.8,7
2016,1,13,19,0,10,-7.2,7
2016,1,13,20,0,10,-7.2,7
2016,1,13,21,0,10,-7.2,9
2016,1,13,22,3.5,6.875,-7.075,8.25
2016,1,13,23,0,10,-6.7,8
2016,1,14,0,0,10,-6.1,10
2016,1,14,1,0,10,-5.6,8
2016,1,14,2,0,10,-3.9,10
2016,1,14,3,0,10,-2.5,11
2016,1,14,4,0,10,-2.1,15
2016,1,14,5,0,10,-2.2,11.5
2016,1,14,6,0,10,-2.2,10
2016,1,14,7,0,10,-1.1,11
2016,1,14,8,0,10,-0.85,12
2016,1,14,9,0,10,0.6,11
2016,1,14,10,0,10,1.7,10
2016,1,14,11,0,10,2.8,11
2016,1,14,12,0,10,3.9,13
2016,1,14,13,0,10,5,9
2016,1,14,14,0,10,6.1,11
2016,1,14,15,0,10,6.7,13
2016,1,14,16,0,10,6.1,6
2016,1,14,17,0,10,6.1,8
2016,1,14,18,0,10,6.7,8
2016,1,14,19,0,10,6.1,9
2016,1,14,20,0,10,6.7,9
2016,1,14,21,0,10,6.1,9
2016,1,14,22,0,10,6.1,10
2016,1,14,23,0,10,5.6,10
2016,1,15,0,0,10,5.6,11
2016,1,15,1,0,10,5,9
2016,1,15,2,0,10,5,10
2016,1,15,3,0,10,5,10
2016,1,15,4,0,10,5,9
2016,1,15,5,0,10,5,9
2016,1,15,6,0,10,5,8
2016,1,15,7,0,10,5.6,9
2016,1,15,8,0,10,5.6,9
2016,1,15,9,0,10,7.2,7
2016,1,15,10,0,10,9.4,11
2016,1,15,11,0,10,10.6,8
2016,1,15,12,0,10,10.6,9
2016,1,15,13,0,10,10.6,3
2016,1,15,14,0,10,10.6,5
2016,1,15,15,0,10,10.6,5
2016,1,15,16,0,10,10,7
2016,1,15,17,0,10,10,3
2016,1,15,18,0,10,9.4,7
2016,1,15,19,0,10,8.9,15
2016,1,15,20,4,10,6.1,11
2016,1,15,21,4,10,5.6,7
2016,1,15,22,4,8,5.6,6
2016,1,15,23,4,5,5.733333333,5.333333333
2016,1,16,0,1,8.5,5.6,8.25
2016,1,16,1,0,10,6.05,9.5
2016,1,16,2,0,10,6.1,11
2016,1,16,3,0,10,5.6,11
2016,1,16,4,0,10,5.6,9.5
2016,1,16,5,0,10,5,8
2016,1,16,6,1.333333333,9.333333333,5,11.66666667
2016,1,16,7,0,10,4.233333333,15.66666667
2016,1,16,8,3.5,4.5,2.8,11.5
2016,1,16,9,2,3,1.7,16
2016,1,16,10,2,5,1.7,14
2016,1,16,11,2,5,1.7,17
2016,1,16,12,2,5,1.7,14
2016,1,16,13,2,5,1.7,9.333333333
2016,1,16,14,3.5,4.5,1.225,12
2016,1,16,15,0,9.5,1.4,12.75
2016,1,16,16,0,10,1.7,6
2016,1,16,17,0,10,1.1,8
2016,1,16,18,0,10,1.1,9.666666667
2016,1,16,19,0,10,0.6,8
2016,1,16,20,0,10,0.6,9.5
2016,1,16,21,0,10,0.6,10
2016,1,16,22,0,10,0,10
2016,1,16,23,0,10,0,6
