TripId,StartTime,StopTime,BikeId,TripDuration,FromStationId,FromStationName,ToStationId,ToStationName,UserType
15027054,2015/11/14 10:03,2015/11/14 13:30,70440,12431,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15027059,2015/11/14 10:03,2015/11/14 13:30,70308,12412,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15027069,2015/11/14 10:04,2015/11/14 13:30,70420,12331,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Subscriber
15027416,2015/11/14 10:46,2015/11/14 10:50,70323,233,1025,Penn Ave & N Fairmount St,1030,S Euclid Ave & Centre Ave,Subscriber
15027576,2015/11/14 11:05,2015/11/15 12:33,70218,91661,1011,Fort Duquesne Blvd & 7th St,1000,Liberty Ave & Stanwix St.,Customer
15027631,2015/11/14 11:11,2015/11/14 11:21,70090,579,1020,42nd St & Penn Ave (Children's Hospital),1026,S Whitfield St & Baum Blvd,Subscriber
15027657,2015/11/14 11:14,2015/11/14 11:52,70242,2242,1045,S 27th St & Tunnel Blvd (Southside Works),1000,Liberty Ave & Stanwix St.,Customer
15027739,2015/11/14 11:25,2015/11/14 11:31,70103,353,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
15027761,2015/11/14 11:27,2015/11/14 11:38,70448,640,1020,42nd St & Penn Ave (Children's Hospital),1026,S Whitfield St & Baum Blvd,Subscriber
15027784,2015/11/14 11:30,2015/11/14 13:21,70231,6636,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15027808,2015/11/14 11:33,2015/11/14 11:57,70199,1411,1032,Maryland Ave & Walnut St,1032,Maryland Ave & Walnut St,Customer
15027815,2015/11/14 11:34,2015/11/14 13:21,70432,6406,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15027835,2015/11/14 11:36,2015/11/14 11:49,70226,784,1024,S Negley Ave & Baum Blvd,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,Customer
15027846,2015/11/14 11:38,2015/11/14 14:43,70316,11126,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15027854,2015/11/14 11:39,2015/11/14 11:58,70185,1132,1028,Penn Ave & Putnam St -- Bakery Square,1041,Fifth Ave & S Bouquet St,Subscriber
15027872,2015/11/14 11:42,2015/11/14 14:01,70050,8340,1045,S 27th St & Tunnel Blvd (Southside Works),1016,17th St & Penn Ave,Customer
15027875,2015/11/14 11:43,2015/11/14 14:02,70394,8354,1045,S 27th St & Tunnel Blvd (Southside Works),1016,17th St & Penn Ave,Customer
15027881,2015/11/14 11:43,2015/11/14 14:02,70360,8336,1045,S 27th St & Tunnel Blvd (Southside Works),1016,17th St & Penn Ave,Customer
15027938,2015/11/14 11:52,2015/11/14 11:54,70435,101,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
15027985,2015/11/14 11:58,2015/11/14 12:13,70270,911,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St.,Customer
15027999,2015/11/14 12:00,2015/11/14 12:13,70315,797,1016,17th St & Penn Ave,1000,Liberty Ave & Stanwix St.,Subscriber
15028028,2015/11/14 12:02,2015/11/14 12:41,70114,2334,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15028031,2015/11/14 12:02,2015/11/14 12:41,70008,2331,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15028078,2015/11/14 12:08,2015/11/14 12:32,70393,1438,1014,Ridge Ave & Brighton Rd (CCAC),1018,37th St & Butler St,Subscriber
15028165,2015/11/14 12:19,2015/11/14 13:47,70443,5282,1004,First Ave & B St (T Station),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15028168,2015/11/14 12:19,2015/11/14 13:47,70363,5244,1004,First Ave & B St (T Station),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15028173,2015/11/14 12:20,2015/11/14 13:47,70059,5216,1004,First Ave & B St (T Station),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15028273,2015/11/14 12:32,2015/11/14 12:38,70453,358,1049,S 12th St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
15028330,2015/11/14 12:39,2015/11/14 13:15,70167,2169,1000,Liberty Ave & Stanwix St.,1016,17th St & Penn Ave,Customer
15028334,2015/11/14 12:39,2015/11/14 13:15,70004,2154,1000,Liberty Ave & Stanwix St.,1016,17th St & Penn Ave,Customer
15028335,2015/11/14 12:39,2015/11/14 13:15,70413,2141,1000,Liberty Ave & Stanwix St.,1016,17th St & Penn Ave,Customer
15028336,2015/11/14 12:40,2015/11/14 12:50,70101,640,1040,Bigelow Blvd & 5th Ave,1033,Ivy St & Walnut St,Subscriber
15028337,2015/11/14 12:40,2015/11/14 13:15,70349,2121,1000,Liberty Ave & Stanwix St.,1016,17th St & Penn Ave,Customer
15028381,2015/11/14 12:46,2015/11/14 12:46,70065,28,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
15028402,2015/11/14 12:50,2015/11/14 12:55,70055,304,1021,Taylor St & Liberty Ave,1019,42nd St & Butler St,Subscriber
15028418,2015/11/14 12:52,2015/11/14 13:04,70198,772,1026,S Whitfield St & Baum Blvd,1034,Ellsworth Ave & N Neville St,Customer
15028495,2015/11/14 13:02,2015/11/14 13:07,70109,273,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St. & Schenley Dr.,Subscriber
15028503,2015/11/14 13:05,2015/11/14 13:49,70329,2650,1035,Fifth Ave & S Dithridge St,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
15028550,2015/11/14 13:11,2015/11/14 13:37,70094,1546,1000,Liberty Ave & Stanwix St.,1049,S 12th St & E Carson St,Subscriber
15028555,2015/11/14 13:12,2015/11/14 13:22,70348,612,1000,Liberty Ave & Stanwix St.,1003,First Ave & Smithfield St (Art Institute),Subscriber
15028567,2015/11/14 13:14,2015/11/14 13:29,70135,884,1005,Forbes Ave & Grant St,1048,S 18th St & Sidney St,Subscriber
15028607,2015/11/14 13:19,2015/11/14 13:25,70018,341,1035,Fifth Ave & S Dithridge St,1037,Frew St. & Schenley Dr.,Subscriber
15028643,2015/11/14 13:23,2015/11/14 16:16,70268,10380,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15028647,2015/11/14 13:24,2015/11/14 13:24,70281,8,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Subscriber
15028680,2015/11/14 13:28,2015/11/14 14:04,70191,2154,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15028722,2015/11/14 13:34,2015/11/14 13:40,70091,411,1033,Ivy St & Walnut St,1033,Ivy St & Walnut St,Customer
15028767,2015/11/14 13:38,2015/11/14 13:49,70401,651,1034,Ellsworth Ave & N Neville St,1041,Fifth Ave & S Bouquet St,Subscriber
15028769,2015/11/14 13:38,2015/11/14 13:49,70369,649,1034,Ellsworth Ave & N Neville St,1041,Fifth Ave & S Bouquet St,Customer
15028812,2015/11/14 13:44,2015/11/14 14:03,10914,1151,1033,Ivy St & Walnut St,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
15028815,2015/11/14 13:44,2015/11/14 14:03,70101,1140,1033,Ivy St & Walnut St,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
15028862,2015/11/14 13:50,2015/11/14 14:00,70473,601,1017,21st St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
15028950,2015/11/14 13:59,2015/11/14 14:12,70186,765,1026,S Whitfield St & Baum Blvd,1020,42nd St & Penn Ave (Children's Hospital),Subscriber
15029058,2015/11/14 14:11,2015/11/14 14:29,70244,1062,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
15029069,2015/11/14 14:12,2015/11/14 14:29,70191,996,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
15029071,2015/11/14 14:13,2015/11/14 14:29,70132,1000,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
15029084,2015/11/14 14:14,2015/11/14 14:29,70450,866,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
15029138,2015/11/14 14:22,2015/11/14 14:34,70144,714,1033,Ivy St & Walnut St,1040,Bigelow Blvd & 5th Ave,Subscriber
15029234,2015/11/14 14:38,2015/11/14 14:44,70293,318,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Subscriber
15029298,2015/11/14 14:46,2015/11/14 15:00,70328,847,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15029299,2015/11/14 14:46,2015/11/14 15:00,70366,834,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15029363,2015/11/14 14:59,2015/11/14 15:22,70469,1378,1017,21st St & Penn Ave,1021,Taylor St & Liberty Ave,Subscriber
15029368,2015/11/14 15:00,2015/11/14 15:23,70363,1415,1045,S 27th St & Tunnel Blvd (Southside Works),1004,First Ave & B St (T Station),Customer
15029375,2015/11/14 15:00,2015/11/14 15:23,70443,1375,1045,S 27th St & Tunnel Blvd (Southside Works),1004,First Ave & B St (T Station),Customer
15029379,2015/11/14 15:01,2015/11/14 15:24,70059,1373,1045,S 27th St & Tunnel Blvd (Southside Works),1004,First Ave & B St (T Station),Customer
15029388,2015/11/14 15:02,2015/11/14 15:53,70259,3068,1039,Atwood St & Bates St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15029390,2015/11/14 15:02,2015/11/14 15:29,70069,1609,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
15029391,2015/11/14 15:02,2015/11/14 15:53,70063,3061,1039,Atwood St & Bates St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15029424,2015/11/14 15:05,2015/11/14 19:02,70156,14208,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15029531,2015/11/14 15:20,2015/11/14 15:23,70336,206,1003,First Ave & Smithfield St (Art Institute),1004,First Ave & B St (T Station),Subscriber
15029537,2015/11/14 15:21,2015/11/14 15:21,70393,20,1018,37th St & Butler St,1018,37th St & Butler St,Subscriber
15029562,2015/11/14 15:27,2015/11/14 15:39,70272,751,1011,Fort Duquesne Blvd & 7th St,1015,Federal St & E North Ave,Customer
15029603,2015/11/14 15:33,2015/11/14 15:55,10914,1306,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
15029622,2015/11/14 15:35,2015/11/14 16:01,70101,1518,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
15029667,2015/11/14 15:41,2015/11/14 15:50,70393,535,1018,37th St & Butler St,1017,21st St & Penn Ave,Subscriber
15029737,2015/11/14 15:54,2015/11/14 15:56,70207,141,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15029742,2015/11/14 15:55,2015/11/14 16:03,70373,481,1021,Taylor St & Liberty Ave,1033,Ivy St & Walnut St,Subscriber
15029761,2015/11/14 15:58,2015/11/14 16:13,70248,897,1024,S Negley Ave & Baum Blvd,1018,37th St & Butler St,Subscriber
15029769,2015/11/14 16:01,2015/11/14 16:20,70026,1183,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,Customer
15029776,2015/11/14 16:02,2015/11/14 16:09,70342,423,1031,Maryland Ave & Ellsworth Ave,1034,Ellsworth Ave & N Neville St,Subscriber
15029805,2015/11/14 16:07,2015/11/14 17:14,70235,4039,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15029818,2015/11/14 16:09,2015/11/14 17:15,70499,3941,1011,Fort Duquesne Blvd & 7th St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15029831,2015/11/14 16:13,2015/11/14 16:15,70212,142,1032,Maryland Ave & Walnut St,1033,Ivy St & Walnut St,Subscriber
15029837,2015/11/14 16:14,2015/11/14 16:55,70388,2464,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15029857,2015/11/14 16:17,2015/11/14 16:26,70327,557,1033,Ivy St & Walnut St,1037,Frew St. & Schenley Dr.,Subscriber
15029951,2015/11/14 16:40,2015/11/14 16:40,70416,10,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,Subscriber
15029954,2015/11/14 16:40,2015/11/14 16:40,70301,12,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,Subscriber
15029960,2015/11/14 16:42,2015/11/14 16:51,70030,578,1007,Stevenson St & Forbes Ave,1048,S 18th St & Sidney St,Subscriber
15029964,2015/11/14 16:42,2015/11/14 16:59,70012,1008,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
15029998,2015/11/14 16:47,2015/11/14 17:26,70216,2345,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
15030001,2015/11/14 16:49,2015/11/14 16:58,70310,557,1025,Penn Ave & N Fairmount St,1019,42nd St & Butler St,Subscriber
15030020,2015/11/14 16:52,2015/11/14 17:01,70164,511,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St,Subscriber
15030028,2015/11/14 16:54,2015/11/14 17:15,70345,1263,1025,Penn Ave & N Fairmount St,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,Subscriber
15030053,2015/11/14 17:01,2015/11/14 17:05,70150,272,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
15030081,2015/11/14 17:07,2015/11/14 17:19,70030,734,1048,S 18th St & Sidney St,1007,Stevenson St & Forbes Ave,Subscriber
15030096,2015/11/14 17:10,2015/11/14 17:16,70194,392,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
15030101,2015/11/14 17:11,2015/11/14 17:36,70497,1518,1027,Shady Ave and Ellsworth Ave,1027,Shady Ave and Ellsworth Ave,Customer
15030175,2015/11/14 17:22,2015/11/14 17:51,70386,1739,1032,Maryland Ave & Walnut St,1018,37th St & Butler St,Customer
15030225,2015/11/14 17:30,2015/11/14 17:50,70274,1223,1032,Maryland Ave & Walnut St,1018,37th St & Butler St,Customer
15030309,2015/11/14 17:39,2015/11/14 18:30,70171,3079,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15030338,2015/11/14 17:44,2015/11/14 18:30,70045,2747,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15030345,2015/11/14 17:45,2015/11/14 17:56,70327,654,1037,Frew St. & Schenley Dr.,1032,Maryland Ave & Walnut St,Subscriber
15030360,2015/11/14 17:48,2015/11/14 17:53,70213,273,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
15030407,2015/11/14 17:58,2015/11/14 18:04,70109,314,1037,Frew St. & Schenley Dr.,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15030438,2015/11/14 18:03,2015/11/14 18:07,70164,289,1033,Ivy St & Walnut St,1030,S Euclid Ave & Centre Ave,Subscriber
15030519,2015/11/14 18:19,2015/11/14 18:27,70234,490,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,Customer
15030532,2015/11/14 18:22,2015/11/14 18:48,70266,1530,1001,Forbes Ave & Market Square,1021,Taylor St & Liberty Ave,Customer
15030579,2015/11/14 18:33,2015/11/14 18:35,70074,139,1044,Zulema St & Coltart Ave,1043,Coltart Ave & Forbes Ave,Subscriber
15030591,2015/11/14 18:36,2015/11/14 18:45,70430,580,1030,S Euclid Ave & Centre Ave,1034,Ellsworth Ave & N Neville St,Subscriber
15030938,2015/11/14 19:50,2015/11/14 20:50,70391,3621,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
15030998,2015/11/14 20:00,2015/11/14 20:11,70493,614,1021,Taylor St & Liberty Ave,1032,Maryland Ave & Walnut St,Subscriber
15031222,2015/11/14 21:06,2015/11/14 21:23,70435,986,1041,Fifth Ave & S Bouquet St,1037,Frew St. & Schenley Dr.,Subscriber
15031303,2015/11/14 21:37,2015/11/14 21:42,70397,319,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,Subscriber
15031350,2015/11/14 21:52,2015/11/14 21:52,70150,9,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
15031490,2015/11/14 22:52,2015/11/14 22:57,70320,346,1003,First Ave & Smithfield St (Art Institute),1007,Stevenson St & Forbes Ave,Subscriber
15031600,2015/11/15 0:03,2015/11/15 0:25,70018,1277,1037,Frew St. & Schenley Dr.,1034,Ellsworth Ave & N Neville St,Subscriber
15031634,2015/11/15 0:49,2015/11/15 2:19,70460,5408,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
15031675,2015/11/15 1:25,2015/11/15 1:33,70266,522,1021,Taylor St & Liberty Ave,1025,Penn Ave & N Fairmount St,Customer
15031700,2015/11/15 1:47,2015/11/15 1:50,70003,217,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1023,Liberty Ave & Baum Blvd,Subscriber
15031710,2015/11/15 1:54,2015/11/15 1:59,70144,303,1040,Bigelow Blvd & 5th Ave,1044,Zulema St & Coltart Ave,Subscriber
15031711,2015/11/15 1:54,2015/11/15 1:59,70181,308,1040,Bigelow Blvd & 5th Ave,1044,Zulema St & Coltart Ave,Customer
15031712,2015/11/15 1:54,2015/11/15 1:58,70177,260,1009,12th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
15031798,2015/11/15 2:45,2015/11/15 2:55,70384,635,1023,Liberty Ave & Baum Blvd,1021,Taylor St & Liberty Ave,Subscriber
15031811,2015/11/15 2:50,2015/11/15 2:55,70075,264,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Subscriber
15032254,2015/11/15 5:01,2015/11/15 5:16,70430,923,1034,Ellsworth Ave & N Neville St,1037,Frew St. & Schenley Dr.,Subscriber
15033031,2015/11/15 7:34,2015/11/15 7:39,70138,267,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,Subscriber
15033119,2015/11/15 7:48,2015/11/15 7:52,70041,275,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St -- Bakery Square,Subscriber
15033123,2015/11/15 7:48,2015/11/15 7:58,70234,560,1001,Forbes Ave & Market Square,1007,Stevenson St & Forbes Ave,Subscriber
15033178,2015/11/15 7:58,2015/11/15 8:21,70180,1333,1007,Stevenson St & Forbes Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15033394,2015/11/15 8:41,2015/11/15 8:53,70416,667,1007,Stevenson St & Forbes Ave,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15033572,2015/11/15 9:17,2015/11/15 9:18,70138,12,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
15033576,2015/11/15 9:18,2015/11/15 9:26,70135,469,1048,S 18th St & Sidney St,1007,Stevenson St & Forbes Ave,Subscriber
15033728,2015/11/15 9:48,2015/11/15 9:50,70091,93,1033,Ivy St & Walnut St,1033,Ivy St & Walnut St,Subscriber
15033741,2015/11/15 9:50,2015/11/15 9:54,70108,207,1033,Ivy St & Walnut St,1033,Ivy St & Walnut St,Subscriber
15033755,2015/11/15 9:53,2015/11/15 10:08,70482,876,1030,S Euclid Ave & Centre Ave,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,Customer
15033780,2015/11/15 9:57,2015/11/15 10:20,70108,1403,1033,Ivy St & Walnut St,1017,21st St & Penn Ave,Subscriber
15033848,2015/11/15 10:09,2015/11/15 10:36,70064,1596,1026,S Whitfield St & Baum Blvd,1013,Isabella St & Federal St (PNC Park),Subscriber
15033910,2015/11/15 10:19,2015/11/15 10:37,70478,1088,1018,37th St & Butler St,1017,21st St & Penn Ave,Customer
15033911,2015/11/15 10:19,2015/11/15 10:37,70182,1083,1018,37th St & Butler St,1017,21st St & Penn Ave,Customer
15034063,2015/11/15 10:44,2015/11/15 11:02,70048,1101,1009,12th St & Penn Ave,1016,17th St & Penn Ave,Customer
15034064,2015/11/15 10:44,2015/11/15 12:49,70291,7518,1034,Ellsworth Ave & N Neville St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15034071,2015/11/15 10:45,2015/11/15 12:49,70261,7447,1034,Ellsworth Ave & N Neville St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15034112,2015/11/15 10:54,2015/11/15 11:09,70451,902,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
15034151,2015/11/15 11:04,2015/11/15 11:24,70180,1183,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St.,Subscriber
15034155,2015/11/15 11:05,2015/11/15 11:18,70101,781,1045,S 27th St & Tunnel Blvd (Southside Works),1007,Stevenson St & Forbes Ave,Subscriber
15034175,2015/11/15 11:09,2015/11/15 11:10,70189,42,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
15034188,2015/11/15 11:13,2015/11/15 11:18,70198,297,1034,Ellsworth Ave & N Neville St,1040,Bigelow Blvd & 5th Ave,Subscriber
15034261,2015/11/15 11:30,2015/11/15 13:06,70149,5735,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1032,Maryland Ave & Walnut St,Customer
15034279,2015/11/15 11:35,2015/11/15 11:43,70155,503,1009,12th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
15034281,2015/11/15 11:35,2015/11/15 11:35,70334,45,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
15034283,2015/11/15 11:36,2015/11/15 11:43,70306,423,1009,12th St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
15034311,2015/11/15 11:39,2015/11/15 12:07,70108,1681,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
15034344,2015/11/15 11:44,2015/11/15 11:53,70221,511,1003,First Ave & Smithfield St (Art Institute),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15034345,2015/11/15 11:45,2015/11/15 12:46,70082,3685,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
15034352,2015/11/15 11:46,2015/11/15 12:47,70413,3646,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
15034355,2015/11/15 11:47,2015/11/15 11:55,70138,489,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
15034370,2015/11/15 11:49,2015/11/15 12:09,70397,1166,1001,Forbes Ave & Market Square,1014,Ridge Ave & Brighton Rd (CCAC),Customer
15034376,2015/11/15 11:50,2015/11/15 12:09,70103,1120,1001,Forbes Ave & Market Square,1014,Ridge Ave & Brighton Rd (CCAC),Customer
15034379,2015/11/15 11:51,2015/11/15 12:03,70180,683,1000,Liberty Ave & Stanwix St.,1007,Stevenson St & Forbes Ave,Subscriber
15034418,2015/11/15 11:59,2015/11/15 12:38,70038,2340,1048,S 18th St & Sidney St,1013,Isabella St & Federal St (PNC Park),Customer
15034423,2015/11/15 11:59,2015/11/15 12:38,70124,2327,1048,S 18th St & Sidney St,1013,Isabella St & Federal St (PNC Park),Customer
15034452,2015/11/15 12:04,2015/11/15 14:58,70231,10486,1004,First Ave & B St (T Station),1011,Fort Duquesne Blvd & 7th St,Customer
15034453,2015/11/15 12:04,2015/11/15 14:55,70488,10271,1004,First Ave & B St (T Station),1011,Fort Duquesne Blvd & 7th St,Customer
15034474,2015/11/15 12:07,2015/11/15 12:23,70135,927,1007,Stevenson St & Forbes Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15034495,2015/11/15 12:11,2015/11/15 12:52,70108,2455,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
15034504,2015/11/15 12:13,2015/11/15 12:19,70355,360,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & 5th Ave,Subscriber
15034531,2015/11/15 12:19,2015/11/15 12:38,70245,1154,1049,S 12th St & E Carson St,1013,Isabella St & Federal St (PNC Park),Customer
15034556,2015/11/15 12:23,2015/11/15 12:28,70058,272,1041,Fifth Ave & S Bouquet St,1035,Fifth Ave & S Dithridge St,Subscriber
15034562,2015/11/15 12:24,2015/11/15 12:33,70422,514,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
15034563,2015/11/15 12:25,2015/11/15 12:33,70060,501,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
15034588,2015/11/15 12:32,2015/11/15 12:38,70445,328,1000,Liberty Ave & Stanwix St.,1013,Isabella St & Federal St (PNC Park),Customer
15034603,2015/11/15 12:36,2015/11/15 12:45,70182,529,1017,21st St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Customer
15034614,2015/11/15 12:38,2015/11/15 12:49,70403,634,1008,Centre Ave & Consol Energy Center,1000,Liberty Ave & Stanwix St.,Customer
15034625,2015/11/15 12:41,2015/11/15 13:30,70322,2956,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
15034626,2015/11/15 12:41,2015/11/15 13:30,70202,2918,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
15034632,2015/11/15 12:42,2015/11/15 12:47,70090,331,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,Subscriber
15034637,2015/11/15 12:43,2015/11/15 12:52,70384,567,1021,Taylor St & Liberty Ave,1034,Ellsworth Ave & N Neville St,Subscriber
15034650,2015/11/15 12:46,2015/11/15 14:43,70374,7064,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
15034653,2015/11/15 12:46,2015/11/15 14:43,70247,7036,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
15034655,2015/11/15 12:46,2015/11/15 12:51,70109,290,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
15034657,2015/11/15 12:47,2015/11/15 12:51,70289,199,1032,Maryland Ave & Walnut St,1029,Alder St & S Highland Ave,Subscriber
15034663,2015/11/15 12:49,2015/11/15 12:55,70475,386,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Subscriber
15034664,2015/11/15 12:49,2015/11/15 16:17,70336,12495,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Subscriber
15034668,2015/11/15 12:50,2015/11/15 13:09,70479,1148,1048,S 18th St & Sidney St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15034696,2015/11/15 12:55,2015/11/15 13:09,70197,841,1048,S 18th St & Sidney St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15034719,2015/11/15 12:59,2015/11/15 13:17,70125,1075,1039,Atwood St & Bates St,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15034722,2015/11/15 12:59,2015/11/15 13:17,70285,1043,1039,Atwood St & Bates St,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15034758,2015/11/15 13:07,2015/11/15 13:17,70186,615,1020,42nd St & Penn Ave (Children's Hospital),1017,21st St & Penn Ave,Subscriber
15034767,2015/11/15 13:12,2015/11/15 14:27,70453,4485,1047,S 22nd St & E Carson St,1049,S 12th St & E Carson St,Customer
15034772,2015/11/15 13:13,2015/11/15 14:26,70016,4434,1047,S 22nd St & E Carson St,1049,S 12th St & E Carson St,Customer
